group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
all,0.06,wor-active,1.2587442518255347,0.005515650520546323,3.969525958232085,0.01699821249993286,0.958,0.006346359293033785,0.031563700959086366,5.934421363615547e-05
all,0.06,wor-uniform,1.0,0.0,3.167110174165119,0.008998434950883578,0.939,0.007572076091557476,0.03520488579571242,3.7639591014623624e-05
all,0.07,bernoulli-active,1.0297553767025027,0.003998903167194069,3.2616152679296158,0.011555143019162783,0.957,0.006418114379799739,0.032090473920106846,5.034058226456392e-05
all,0.07,bernoulli-uniform,0.853874322167072,0.0024215877896788837,2.7072090201812116,0.007478454627273977,0.967,0.005651808820452346,0.035155352756380986,3.556999728581941e-05
all,0.07,classical,0.3164704105119041,0.0008477144117016458,1.0,0.0,0.966,0.0057338361396953854,0.05772444303333754,4.810819647792291e-05
all,0.07,cross-ppi,0.8492850520739431,0.002388142037393432,2.6907533604690657,0.006605738280653713,0.97,0.0053971408290991564,0.035245275995595834,3.180225237870969e-05
all,0.07,wor-active,1.2675134131596821,0.00507820180089942,4.017179529637003,0.015640411707125126,0.948,0.00702462421381709,0.02894164270162578,5.0221893628433505e-05
all,0.07,wor-uniform,1.0,0.0,3.182585864635754,0.008561430880026772,0.954,0.006627814717380679,0.03242136591672892,3.356797848677926e-05
all,0.08,bernoulli-active,1.009098877821476,0.00351025783002302,3.2189354133191608,0.010694484769185483,0.969,0.005483527064679181,0.030152480751275967,4.311330286623468e-05
all,0.08,bernoulli-uniform,0.837332013027872,0.0021682453940380137,2.6710893732558136,0.006356114069885981,0.963,0.005972157622389639,0.03303620006144042,2.959489137885516e-05
all,0.08,classical,0.3142539512653508,0.000765198549980509,1.0,0.0,0.971,0.005309160685756948,0.053910664260387375,4.166790430376577e-05
all,0.08,cross-ppi,0.8269012851953249,0.002081589310845317,2.637876905141214,0.006118621205075043,0.96,0.006199874066337029,0.033239283589007275,2.7817514389485364e-05
all,0.08,wor-active,1.2632388391748974,0.004762520295019348,4.030142259446551,0.014771368211928612,0.927,0.008230354715243976,0.02697205150127406,4.4222436536734215e-05
all,0.08,wor-uniform,1.0,0.0,3.200978051057266,0.007788595802981688,0.933,0.007910345983177575,0.030181075036525676,2.827365501763113e-05
all,0.09,bernoulli-active,0.9924274608703948,0.0031048890406068447,3.1718760824781533,0.009419678053606766,0.978,0.0046408552592746895,0.028570813611149742,3.6555819103514635e-05
all,0.09,bernoulli-uniform,0.8244515470305839,0.0020009833929210945,2.635023453111099,0.0058955366471136845,0.972,0.005219506034410081,0.0313022024929523,2.6049533448754497e-05
all,0.09,classical,0.31351547064947544,0.000698136770685785,1.0,0.0,0.963,0.005972157622389639,0.050745278000831555,3.765223541024649e-05
all,0.09,cross-ppi,0.8103267591549028,0.001981215318189779,2.5896217193124205,0.005720405303490989,0.964,0.005893957816165529,0.03157329912730382,2.4974812181072266e-05
