dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,72,0.0570925809442997,0.940777576853526,3.7935059831674147
bbh+gpqa+ifeval+math+musr,,1.0,0.05,73,0.0573100075125694,0.9475587703435804,3.7586740149818882
bbh+gpqa+ifeval+math+musr,,1.0,0.05,74,0.0571111254394054,0.9452983725135624,3.7893487629188742
bbh+gpqa+ifeval+math+musr,,1.0,0.05,75,0.057590365409851,0.9430379746835442,3.7224231877544205
bbh+gpqa+ifeval+math+musr,,1.0,0.05,76,0.0571580789983272,0.9489150090415912,3.7838381258704756
bbh+gpqa+ifeval+math+musr,,1.0,0.05,77,0.057266354560852,0.9534358047016276,3.77297174798376
bbh+gpqa+ifeval+math+musr,,1.0,0.05,78,0.0574320778250694,0.9448462929475588,3.740172647155735
bbh+gpqa+ifeval+math+musr,,1.0,0.05,79,0.0571594573557376,0.9403254972875226,3.7813826817249105
bbh+gpqa+ifeval+math+musr,,1.0,0.05,80,0.0571164935827255,0.9498191681735986,3.7850395361962654
bbh+gpqa+ifeval+math+musr,,1.0,0.05,81,0.0571628361940383,0.9412296564195298,3.7758138502829035
bbh+gpqa+ifeval+math+musr,,1.0,0.05,82,0.0571866370737552,0.9520795660036168,3.777564739692372
bbh+gpqa+ifeval+math+musr,,1.0,0.05,83,0.0570583306252956,0.9439421338155516,3.7845079379202597
bbh+gpqa+ifeval+math+musr,,1.0,0.05,84,0.0573222897946834,0.9425858951175408,3.7530753655648317
bbh+gpqa+ifeval+math+musr,,1.0,0.05,85,0.0573136620223522,0.943490054249548,3.7676864245628447
bbh+gpqa+ifeval+math+musr,,1.0,0.05,86,0.0573623068630695,0.9493670886075948,3.755474175911708
bbh+gpqa+ifeval+math+musr,,1.0,0.05,87,0.0570632964372634,0.938517179023508,3.79523362053268
bbh+gpqa+ifeval+math+musr,,1.0,0.05,88,0.0573646947741508,0.9471066907775768,3.7531679304011494
bbh+gpqa+ifeval+math+musr,,1.0,0.05,89,0.057342056185007,0.939873417721519,3.748954088018445
bbh+gpqa+ifeval+math+musr,,1.0,0.05,90,0.0571896247565746,0.943490054249548,3.7810251837078566
bbh+gpqa+ifeval+math+musr,,1.0,0.05,91,0.0572407841682434,0.9529837251356238,3.773875090364436
bbh+gpqa+ifeval+math+musr,,1.0,0.05,92,0.0574586354196071,0.9489150090415912,3.737219339045755
bbh+gpqa+ifeval+math+musr,,1.0,0.05,93,0.0572753027081489,0.9525316455696202,3.7643438291631277
bbh+gpqa+ifeval+math+musr,,1.0,0.05,94,0.0570843368768692,0.9452983725135624,3.791371485328323
bbh+gpqa+ifeval+math+musr,,1.0,0.05,95,0.057323720306158,0.9520795660036168,3.7612743189459805
bbh+gpqa+ifeval+math+musr,,1.0,0.05,96,0.057142473757267,0.9484629294755876,3.7668040164758185
bbh+gpqa+ifeval+math+musr,,1.0,0.05,97,0.0570459142327308,0.9421338155515372,3.7875442818400193
bbh+gpqa+ifeval+math+musr,,1.0,0.05,98,0.0571989305317401,0.943490054249548,3.7660165109198918
bbh+gpqa+ifeval+math+musr,,1.0,0.05,99,0.0572501607239246,0.943490054249548,3.768191961906897
bbh+gpqa+ifeval+math+musr,,1.0,0.075,0,0.0436948835849761,0.9484629294755876,4.194574892514726
bbh+gpqa+ifeval+math+musr,,1.0,0.075,1,0.0436569564044475,0.950271247739602,4.203248814720705
bbh+gpqa+ifeval+math+musr,,1.0,0.075,2,0.0434633046388626,0.9489150090415912,4.236808667967026
bbh+gpqa+ifeval+math+musr,,1.0,0.075,3,0.0436592809855937,0.9430379746835442,4.212254616321811
bbh+gpqa+ifeval+math+musr,,1.0,0.075,4,0.0436224862933158,0.9389692585895116,4.220422404830439
bbh+gpqa+ifeval+math+musr,,1.0,0.075,5,0.043621189892292,0.9525316455696202,4.210157734307762
bbh+gpqa+ifeval+math+musr,,1.0,0.075,6,0.0436503961682319,0.9443942133815552,4.195585240000914
bbh+gpqa+ifeval+math+musr,,1.0,0.075,7,0.0435871593654155,0.9439421338155516,4.223416099351249
bbh+gpqa+ifeval+math+musr,,1.0,0.075,8,0.0435491539537906,0.9466546112115732,4.223044851899328
bbh+gpqa+ifeval+math+musr,,1.0,0.075,9,0.04349385201931,0.9475587703435804,4.22492929920371
bbh+gpqa+ifeval+math+musr,,1.0,0.075,10,0.043741125613451,0.943490054249548,4.187901647015083
bbh+gpqa+ifeval+math+musr,,1.0,0.075,11,0.0436800792813301,0.9511754068716094,4.196805742247063
bbh+gpqa+ifeval+math+musr,,1.0,0.075,12,0.0436784997582435,0.9462025316455696,4.199349619427638
bbh+gpqa+ifeval+math+musr,,1.0,0.075,13,0.0436011850833892,0.9380650994575044,4.221999074406312
bbh+gpqa+ifeval+math+musr,,1.0,0.075,14,0.0436953157186508,0.9529837251356238,4.187590057050045
bbh+gpqa+ifeval+math+musr,,1.0,0.075,15,0.0435092821717262,0.950271247739602,4.226003001668541
bbh+gpqa+ifeval+math+musr,,1.0,0.075,16,0.043652594089508,0.9525316455696202,4.2018341120659635
bbh+gpqa+ifeval+math+musr,,1.0,0.075,17,0.0437055602669715,0.948010849909584,4.195875967074641
bbh+gpqa+ifeval+math+musr,,1.0,0.075,18,0.0437096990644931,0.9425858951175408,4.188518304693418
bbh+gpqa+ifeval+math+musr,,1.0,0.075,19,0.0436515472829341,0.951627486437613,4.205961524054016
