dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,81,0.0580077357590198,0.9566003616636528,3.666623223812617
bbh+gpqa+ifeval+math+musr,,1.0,0.05,82,0.0581226199865341,0.9443942133815552,3.656879642389712
bbh+gpqa+ifeval+math+musr,,1.0,0.05,83,0.0579988397657871,0.9525316455696202,3.6627639513953287
bbh+gpqa+ifeval+math+musr,,1.0,0.05,84,0.0578358136117458,0.9448462929475588,3.686724180928789
bbh+gpqa+ifeval+math+musr,,1.0,0.05,85,0.0580409243702888,0.948010849909584,3.6738585065982
bbh+gpqa+ifeval+math+musr,,1.0,0.05,86,0.0579772889614105,0.9507233273056056,3.676225891059193
bbh+gpqa+ifeval+math+musr,,1.0,0.05,87,0.0580061450600624,0.951627486437613,3.6728586832590717
bbh+gpqa+ifeval+math+musr,,1.0,0.05,88,0.0581380762159824,0.9466546112115732,3.653979085485294
bbh+gpqa+ifeval+math+musr,,1.0,0.05,89,0.0579619966447353,0.9466546112115732,3.669188053770544
bbh+gpqa+ifeval+math+musr,,1.0,0.05,90,0.0579551309347152,0.9443942133815552,3.6818007451828225
bbh+gpqa+ifeval+math+musr,,1.0,0.05,91,0.0579992122948169,0.9543399638336348,3.675822065064726
bbh+gpqa+ifeval+math+musr,,1.0,0.05,92,0.0579374432563781,0.9448462929475588,3.675704167936409
bbh+gpqa+ifeval+math+musr,,1.0,0.05,93,0.0582894310355186,0.9489150090415912,3.6344980344125264
bbh+gpqa+ifeval+math+musr,,1.0,0.05,94,0.0579583719372749,0.9511754068716094,3.6778829640177237
bbh+gpqa+ifeval+math+musr,,1.0,0.05,95,0.0582398623228073,0.9421338155515372,3.6438716072718504
bbh+gpqa+ifeval+math+musr,,1.0,0.05,96,0.0581690929830074,0.9439421338155516,3.6350175823813227
bbh+gpqa+ifeval+math+musr,,1.0,0.05,97,0.0581540316343307,0.9475587703435804,3.644577180371389
bbh+gpqa+ifeval+math+musr,,1.0,0.05,98,0.0578550323843956,0.9498191681735986,3.6810842307209337
bbh+gpqa+ifeval+math+musr,,1.0,0.05,99,0.0580901131033897,0.9448462929475588,3.6600076673365893
bbh+gpqa+ifeval+math+musr,,1.0,0.075,0,0.0441687889397144,0.9507233273056056,4.10504708732366
bbh+gpqa+ifeval+math+musr,,1.0,0.075,1,0.044139489531517,0.9520795660036168,4.111851264261373
bbh+gpqa+ifeval+math+musr,,1.0,0.075,2,0.0439301393926143,0.9507233273056056,4.147240080826006
bbh+gpqa+ifeval+math+musr,,1.0,0.075,3,0.0441378951072692,0.9471066907775768,4.121397816821765
bbh+gpqa+ifeval+math+musr,,1.0,0.075,4,0.0440867058932781,0.9412296564195298,4.132010814250137
bbh+gpqa+ifeval+math+musr,,1.0,0.075,5,0.0441026352345943,0.9547920433996384,4.118739287923887
bbh+gpqa+ifeval+math+musr,,1.0,0.075,6,0.0441260114312171,0.9471066907775768,4.105627862036817
bbh+gpqa+ifeval+math+musr,,1.0,0.075,7,0.0440599471330642,0.9452983725135624,4.133263190830688
bbh+gpqa+ifeval+math+musr,,1.0,0.075,8,0.0439994186162948,0.9529837251356238,4.137054692954228
bbh+gpqa+ifeval+math+musr,,1.0,0.075,9,0.0439710579812526,0.9507233273056056,4.1337228959088295
bbh+gpqa+ifeval+math+musr,,1.0,0.075,10,0.044220358133316,0.9471066907775768,4.0976218050944295
bbh+gpqa+ifeval+math+musr,,1.0,0.075,11,0.0441497154533863,0.953887884267631,4.1079948042473635
bbh+gpqa+ifeval+math+musr,,1.0,0.075,12,0.0441533774137496,0.9484629294755876,4.109505827302794
bbh+gpqa+ifeval+math+musr,,1.0,0.075,13,0.04409134760499,0.939873417721519,4.128649121530835
bbh+gpqa+ifeval+math+musr,,1.0,0.075,14,0.0441677644848823,0.9547920433996384,4.09848251450476
bbh+gpqa+ifeval+math+musr,,1.0,0.075,15,0.0439918003976345,0.953887884267631,4.133806704854336
bbh+gpqa+ifeval+math+musr,,1.0,0.075,16,0.0441347174346447,0.9543399638336348,4.1105346724620055
bbh+gpqa+ifeval+math+musr,,1.0,0.075,17,0.044194933027029,0.9507233273056056,4.103468134209914
bbh+gpqa+ifeval+math+musr,,1.0,0.075,18,0.0441999472677707,0.9439421338155516,4.096118839222458
bbh+gpqa+ifeval+math+musr,,1.0,0.075,19,0.0441458858549594,0.955244122965642,4.112293546952761
bbh+gpqa+ifeval+math+musr,,1.0,0.075,20,0.0441613085567951,0.9448462929475588,4.115068882126797
bbh+gpqa+ifeval+math+musr,,1.0,0.075,21,0.0441157966852188,0.950271247739602,4.1266523588155
bbh+gpqa+ifeval+math+musr,,1.0,0.075,22,0.0440576784312725,0.9525316455696202,4.12454201026568
bbh+gpqa+ifeval+math+musr,,1.0,0.075,23,0.0441320613026618,0.955244122965642,4.115886145401645
