dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,46,0.0573918558657169,0.9443942133815552,3.7504117589523998
bbh+gpqa+ifeval+math+musr,,1.0,0.05,47,0.0572916194796562,0.9462025316455696,3.7680835562720962
bbh+gpqa+ifeval+math+musr,,1.0,0.05,48,0.0575374327600002,0.9466546112115732,3.7279891451429563
bbh+gpqa+ifeval+math+musr,,1.0,0.05,49,0.0571990348398685,0.945750452079566,3.7771267005632403
bbh+gpqa+ifeval+math+musr,,1.0,0.05,50,0.0574662573635578,0.9430379746835442,3.7429062049254016
bbh+gpqa+ifeval+math+musr,,1.0,0.05,51,0.0575748197734355,0.9394213381555152,3.7205666591331736
bbh+gpqa+ifeval+math+musr,,1.0,0.05,52,0.0575543269515037,0.9520795660036168,3.7273132720733626
bbh+gpqa+ifeval+math+musr,,1.0,0.05,53,0.057436142116785,0.9326401446654612,3.742498598486219
bbh+gpqa+ifeval+math+musr,,1.0,0.05,54,0.0574460178613662,0.9462025316455696,3.7397435302282624
bbh+gpqa+ifeval+math+musr,,1.0,0.05,55,0.0570551380515098,0.9439421338155516,3.7957008168901005
bbh+gpqa+ifeval+math+musr,,1.0,0.05,56,0.0572013109922409,0.9543399638336348,3.7687934318567295
bbh+gpqa+ifeval+math+musr,,1.0,0.05,57,0.0573448911309242,0.9534358047016276,3.755343174935127
bbh+gpqa+ifeval+math+musr,,1.0,0.05,58,0.0573135018348693,0.948010849909584,3.7704594123099007
bbh+gpqa+ifeval+math+musr,,1.0,0.05,59,0.0573477856814861,0.9498191681735986,3.7524565384971273
bbh+gpqa+ifeval+math+musr,,1.0,0.05,60,0.0575016774237155,0.9317359855334538,3.7286636070089956
bbh+gpqa+ifeval+math+musr,,1.0,0.05,61,0.0574699454009532,0.9498191681735986,3.7481241469630944
bbh+gpqa+ifeval+math+musr,,1.0,0.05,62,0.0573294535279274,0.9520795660036168,3.756971426829039
bbh+gpqa+ifeval+math+musr,,1.0,0.05,63,0.057233527302742,0.9507233273056056,3.766024957999815
bbh+gpqa+ifeval+math+musr,,1.0,0.05,64,0.0572610609233379,0.953887884267631,3.7643653765245726
bbh+gpqa+ifeval+math+musr,,1.0,0.05,65,0.057452242821455,0.9349005424954792,3.7354268738587133
bbh+gpqa+ifeval+math+musr,,1.0,0.05,66,0.0573949217796325,0.9430379746835442,3.7486537556712176
bbh+gpqa+ifeval+math+musr,,1.0,0.05,67,0.0573680475354194,0.953887884267631,3.7561335338535016
bbh+gpqa+ifeval+math+musr,,1.0,0.05,68,0.0574949607253074,0.945750452079566,3.7397628736723285
bbh+gpqa+ifeval+math+musr,,1.0,0.05,69,0.0572229363024234,0.9448462929475588,3.7702820081796604
bbh+gpqa+ifeval+math+musr,,1.0,0.05,70,0.0572105459868907,0.9371609403254972,3.7808362160278843
bbh+gpqa+ifeval+math+musr,,1.0,0.05,71,0.0572615265846252,0.948010849909584,3.7652054400985566
bbh+gpqa+ifeval+math+musr,,1.0,0.05,72,0.0573460273444652,0.955244122965642,3.7600485365909386
bbh+gpqa+ifeval+math+musr,,1.0,0.05,73,0.0576140023767948,0.9511754068716094,3.719114078414288
bbh+gpqa+ifeval+math+musr,,1.0,0.05,74,0.0573475323617458,0.9466546112115732,3.758171072073972
bbh+gpqa+ifeval+math+musr,,1.0,0.05,75,0.0574176087975502,0.953887884267631,3.7448567465168545
bbh+gpqa+ifeval+math+musr,,1.0,0.05,76,0.0572764798998832,0.948010849909584,3.768210531880432
bbh+gpqa+ifeval+math+musr,,1.0,0.05,77,0.0572503507137298,0.9489150090415912,3.775081446944326
bbh+gpqa+ifeval+math+musr,,1.0,0.05,78,0.0573962107300758,0.9489150090415912,3.744848601928816
bbh+gpqa+ifeval+math+musr,,1.0,0.05,79,0.0576004162430763,0.948010849909584,3.723707688988952
bbh+gpqa+ifeval+math+musr,,1.0,0.05,80,0.0577009208500385,0.9543399638336348,3.7087538310201094
bbh+gpqa+ifeval+math+musr,,1.0,0.05,81,0.0572546198964118,0.9471066907775768,3.763717694718819
bbh+gpqa+ifeval+math+musr,,1.0,0.05,82,0.0574884302914142,0.9484629294755876,3.738007179793604
bbh+gpqa+ifeval+math+musr,,1.0,0.05,83,0.0572649613022804,0.9471066907775768,3.7572457317792454
bbh+gpqa+ifeval+math+musr,,1.0,0.05,84,0.0574908554553985,0.948010849909584,3.731099273527017
bbh+gpqa+ifeval+math+musr,,1.0,0.05,85,0.0574692860245704,0.9498191681735986,3.7473086336507797
bbh+gpqa+ifeval+math+musr,,1.0,0.05,86,0.0571121834218502,0.9520795660036168,3.788440488023017
bbh+gpqa+ifeval+math+musr,,1.0,0.05,87,0.057573664933443,0.9484629294755876,3.728245269543522
bbh+gpqa+ifeval+math+musr,,1.0,0.05,88,0.057472463697195,0.9425858951175408,3.739105695503194
bbh+gpqa+ifeval+math+musr,,1.0,0.05,89,0.0572902783751487,0.9511754068716094,3.7557336099549947
bbh+gpqa+ifeval+math+musr,,1.0,0.05,90,0.0574113726615905,0.9443942133815552,3.751873635024698
bbh+gpqa+ifeval+math+musr,,1.0,0.05,91,0.0574806928634643,0.9475587703435804,3.7424385857506564
bbh+gpqa+ifeval+math+musr,,1.0,0.05,92,0.0572721920907497,0.9466546112115732,3.7615911583704134
bbh+gpqa+ifeval+math+musr,,1.0,0.05,93,0.0573011077940464,0.9425858951175408,3.7609541096037056
bbh+gpqa+ifeval+math+musr,,1.0,0.05,94,0.0572938583791255,0.9484629294755876,3.763692380660318
bbh+gpqa+ifeval+math+musr,,1.0,0.05,95,0.057369377464056,0.9412296564195298,3.7552899151348744
bbh+gpqa+ifeval+math+musr,,1.0,0.05,96,0.0574102029204368,0.9511754068716094,3.7317533901337026
bbh+gpqa+ifeval+math+musr,,1.0,0.05,97,0.0575967207551002,0.9421338155515372,3.7154489014909586
