dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.15,2,0.02005869895219803,0.947582467239042
mmlu-pro,None,1.0,0.15,3,0.02008819580078125,0.9430637144148215
mmlu-pro,None,1.0,0.15,4,0.020099865272641182,0.9530049706281066
mmlu-pro,None,1.0,0.15,5,0.020063824951648712,0.9453230908269318
mmlu-pro,None,1.0,0.15,6,0.02007921226322651,0.9498418436511523
mmlu-pro,None,1.0,0.15,7,0.020104577764868736,0.9426118391323995
mmlu-pro,None,1.0,0.15,8,0.02008954994380474,0.9498418436511523
mmlu-pro,None,1.0,0.15,9,0.02010163478553295,0.9489380930863082
mmlu-pro,None,1.0,0.15,10,0.020061755552887917,0.946678716674198
mmlu-pro,None,1.0,0.15,11,0.020120641216635704,0.9439674649796657
mmlu-pro,None,1.0,0.15,12,0.02010282129049301,0.9489380930863082
mmlu-pro,None,1.0,0.15,13,0.020081978291273117,0.9462268413917759
mmlu-pro,None,1.0,0.15,14,0.02005830779671669,0.9408043380027112
mmlu-pro,None,1.0,0.15,15,0.020078934729099274,0.9521012200632626
mmlu-pro,None,1.0,0.15,16,0.020073208957910538,0.9548124717577949
mmlu-pro,None,1.0,0.15,17,0.020075790584087372,0.9448712155445097
mmlu-pro,None,1.0,0.15,18,0.020096005871891975,0.9480343425214641
mmlu-pro,None,1.0,0.15,19,0.020094094797968864,0.9539087211929508
mmlu-pro,None,1.0,0.15,20,0.020090648904442787,0.9543605964753729
mmlu-pro,None,1.0,0.15,21,0.020053334534168243,0.9430637144148215
mmlu-pro,None,1.0,0.15,22,0.020058562979102135,0.9489380930863082
mmlu-pro,None,1.0,0.15,23,0.020041316747665405,0.9521012200632626
mmlu-pro,None,1.0,0.15,24,0.020110925659537315,0.9439674649796657
mmlu-pro,None,1.0,0.15,25,0.02008470520377159,0.9489380930863082
mmlu-pro,None,1.0,0.15,26,0.0200550127774477,0.94713059195662
mmlu-pro,None,1.0,0.15,27,0.020073218271136284,0.9421599638499775
mmlu-pro,None,1.0,0.15,28,0.0200379379093647,0.946678716674198
mmlu-pro,None,1.0,0.15,29,0.020086094737052917,0.9430637144148215
mmlu-pro,None,1.0,0.15,30,0.02008255198597908,0.9602349751468595
mmlu-pro,None,1.0,0.15,31,0.02006484381854534,0.9462268413917759
mmlu-pro,None,1.0,0.15,32,0.02008388377726078,0.9502937189335744
mmlu-pro,None,1.0,0.175,0,0.018052225932478905,0.9448712155445097
mmlu-pro,None,1.0,0.175,1,0.018052076920866966,0.9534568459105287
mmlu-pro,None,1.0,0.175,2,0.018011899664998055,0.946678716674198
mmlu-pro,None,1.0,0.175,3,0.018038693815469742,0.9444193402620877
mmlu-pro,None,1.0,0.175,4,0.018046002835035324,0.9462268413917759
mmlu-pro,None,1.0,0.175,5,0.01801839843392372,0.9394487121554451
mmlu-pro,None,1.0,0.175,6,0.01803537644445896,0.9493899683687302
mmlu-pro,None,1.0,0.175,7,0.018057597801089287,0.9453230908269318
mmlu-pro,None,1.0,0.175,8,0.018040379509329796,0.9484862178038862
mmlu-pro,None,1.0,0.175,9,0.0180530846118927,0.9480343425214641
mmlu-pro,None,1.0,0.175,10,0.01802515611052513,0.9484862178038862
mmlu-pro,None,1.0,0.175,11,0.018072472885251045,0.9412562132851333
mmlu-pro,None,1.0,0.175,12,0.01805465668439865,0.9453230908269318
mmlu-pro,None,1.0,0.175,13,0.018043160438537598,0.946678716674198
mmlu-pro,None,1.0,0.175,14,0.01801304519176483,0.9417080885675554
mmlu-pro,None,1.0,0.175,15,0.018032344058156013,0.94713059195662
mmlu-pro,None,1.0,0.175,16,0.01802971214056015,0.9530049706281066
mmlu-pro,None,1.0,0.175,17,0.018026569858193398,0.9543605964753729
mmlu-pro,None,1.0,0.175,18,0.018047088757157326,0.9493899683687302
mmlu-pro,None,1.0,0.175,19,0.018049001693725586,0.9566199728874831
mmlu-pro,None,1.0,0.175,20,0.01804766245186329,0.9530049706281066
mmlu-pro,None,1.0,0.175,21,0.01801498606801033,0.9421599638499775
mmlu-pro,None,1.0,0.175,22,0.018024155870079994,0.9507455942159965
mmlu-pro,None,1.0,0.175,23,0.018003830686211586,0.9457749661093539
mmlu-pro,None,1.0,0.175,24,0.018067458644509315,0.9498418436511523
mmlu-pro,None,1.0,0.175,25,0.018035219982266426,0.9570718481699051
mmlu-pro,None,1.0,0.175,26,0.018014896661043167,0.9435155896972436
mmlu-pro,None,1.0,0.175,27,0.018026288598775864,0.9489380930863082
mmlu-pro,None,1.0,0.175,28,0.018004197627305984,0.9444193402620877
mmlu-pro,None,1.0,0.175,29,0.018047630786895752,0.9444193402620877
mmlu-pro,None,1.0,0.175,30,0.018037566915154457,0.9521012200632626
mmlu-pro,None,1.0,0.175,31,0.018021587282419205,0.9462268413917759
mmlu-pro,None,1.0,0.175,32,0.018038760870695114,0.9489380930863082
mmlu-pro,None,1.0,0.2,0,0.01642274111509323,0.9426118391323995
mmlu-pro,None,1.0,0.2,1,0.01642550155520439,0.956168097605061
mmlu-pro,None,1.0,0.2,2,0.01638874225318432,0.9453230908269318
mmlu-pro,None,1.0,0.2,3,0.01640983112156391,0.946678716674198
mmlu-pro,None,1.0,0.2,4,0.016419339925050735,0.946678716674198
mmlu-pro,None,1.0,0.2,5,0.01639040932059288,0.9439674649796657
mmlu-pro,None,1.0,0.2,6,0.016406690701842308,0.946678716674198
mmlu-pro,None,1.0,0.2,7,0.016423456370830536,0.9457749661093539
mmlu-pro,None,1.0,0.2,8,0.016413934528827667,0.9507455942159965
mmlu-pro,None,1.0,0.2,9,0.016423264518380165,0.9516493447808405
mmlu-pro,None,1.0,0.2,10,0.016395023092627525,0.9480343425214641
mmlu-pro,None,1.0,0.2,11,0.01643996499478817,0.946678716674198
mmlu-pro,None,1.0,0.2,12,0.016421005129814148,0.9498418436511523
mmlu-pro,None,1.0,0.2,13,0.016413534060120583,0.9448712155445097
mmlu-pro,None,1.0,0.2,14,0.01638670451939106,0.946678716674198
mmlu-pro,None,1.0,0.2,15,0.016407564282417297,0.955716222322639
mmlu-pro,None,1.0,0.2,16,0.016398681327700615,0.9525530953456847
mmlu-pro,None,1.0,0.2,17,0.01639932207763195,0.9493899683687302
mmlu-pro,None,1.0,0.2,18,0.016420749947428703,0.94713059195662
mmlu-pro,None,1.0,0.2,19,0.016416925936937332,0.9543605964753729
mmlu-pro,None,1.0,0.2,20,0.016417136415839195,0.955716222322639
mmlu-pro,None,1.0,0.2,21,0.01638789102435112,0.9448712155445097
mmlu-pro,None,1.0,0.2,22,0.016398904845118523,0.9521012200632626
mmlu-pro,None,1.0,0.2,23,0.016377544030547142,0.9543605964753729
mmlu-pro,None,1.0,0.2,24,0.016437778249382973,0.9502937189335744
mmlu-pro,None,1.0,0.2,25,0.016400475054979324,0.9534568459105287
mmlu-pro,None,1.0,0.2,26,0.016382817178964615,0.9439674649796657
mmlu-pro,None,1.0,0.2,27,0.016400393098592758,0.9511974694984184
mmlu-pro,None,1.0,0.2,28,0.01638091541826725,0.94713059195662
mmlu-pro,None,1.0,0.2,29,0.016421400010585785,0.94713059195662
mmlu-pro,None,1.0,0.2,30,0.01640630140900612,0.9534568459105287
mmlu-pro,None,1.0,0.2,31,0.016398770734667778,0.9480343425214641
mmlu-pro,None,1.0,0.2,32,0.016412315890192986,0.9498418436511523
mmlu-pro,None,1.0,0.225,0,0.015088777057826519,0.9493899683687302
mmlu-pro,None,1.0,0.225,1,0.015087665058672428,0.9525530953456847
mmlu-pro,None,1.0,0.225,2,0.015055123716592789,0.9439674649796657
mmlu-pro,None,1.0,0.225,3,0.01507087517529726,0.9453230908269318
mmlu-pro,None,1.0,0.225,4,0.01507870014756918,0.9484862178038862
mmlu-pro,None,1.0,0.225,5,0.015057611279189587,0.94713059195662
mmlu-pro,None,1.0,0.225,6,0.015073277056217194,0.9493899683687302
mmlu-pro,None,1.0,0.225,7,0.015080154873430729,0.9480343425214641
mmlu-pro,None,1.0,0.225,8,0.015078953467309475,0.9493899683687302
mmlu-pro,None,1.0,0.225,9,0.015080761164426804,0.9521012200632626
mmlu-pro,None,1.0,0.225,10,0.01506340317428112,0.9511974694984184
mmlu-pro,None,1.0,0.225,11,0.01509793009608984,0.9448712155445097
mmlu-pro,None,1.0,0.225,12,0.015083136968314648,0.9502937189335744
mmlu-pro,None,1.0,0.225,13,0.015077207237482071,0.9394487121554451
mmlu-pro,None,1.0,0.225,14,0.015054021961987019,0.9453230908269318
mmlu-pro,None,1.0,0.225,15,0.01507160160690546,0.9507455942159965
mmlu-pro,None,1.0,0.225,16,0.015066166408360004,0.9534568459105287
mmlu-pro,None,1.0,0.225,17,0.015064513310790062,0.9534568459105287
mmlu-pro,None,1.0,0.225,18,0.015084849670529366,0.9498418436511523
mmlu-pro,None,1.0,0.225,19,0.015081788413226604,0.9570718481699051
mmlu-pro,None,1.0,0.225,20,0.01507562305778265,0.9543605964753729
mmlu-pro,None,1.0,0.225,21,0.015055421739816666,0.9421599638499775
mmlu-pro,None,1.0,0.225,22,0.015064123086631298,0.9516493447808405
mmlu-pro,None,1.0,0.225,23,0.01504494808614254,0.9507455942159965
mmlu-pro,None,1.0,0.225,24,0.015096688643097878,0.9502937189335744
mmlu-pro,None,1.0,0.225,25,0.015065264888107777,0.9548124717577949
mmlu-pro,None,1.0,0.225,26,0.015050745569169521,0.9457749661093539
mmlu-pro,None,1.0,0.225,27,0.015066052787005901,0.955716222322639
mmlu-pro,None,1.0,0.225,28,0.015051336959004402,0.9489380930863082
mmlu-pro,None,1.0,0.225,29,0.015080449171364307,0.9498418436511523
mmlu-pro,None,1.0,0.225,30,0.015074345283210278,0.956168097605061
mmlu-pro,None,1.0,0.225,31,0.015061900019645691,0.947582467239042
mmlu-pro,None,1.0,0.225,32,0.015074464492499828,0.9502937189335744
mmlu-pro,None,1.0,0.25,0,0.013964200392365456,0.9453230908269318
mmlu-pro,None,1.0,0.25,1,0.013964843936264515,0.9534568459105287
mmlu-pro,None,1.0,0.25,2,0.013935020193457603,0.9502937189335744
mmlu-pro,None,1.0,0.25,3,0.01394981611520052,0.9480343425214641
mmlu-pro,None,1.0,0.25,4,0.013957611285150051,0.9457749661093539
mmlu-pro,None,1.0,0.25,5,0.013936660252511501,0.9453230908269318
mmlu-pro,None,1.0,0.25,6,0.01395194698125124,0.9507455942159965
mmlu-pro,None,1.0,0.25,7,0.013957958668470383,0.9521012200632626
mmlu-pro,None,1.0,0.25,8,0.013956003822386265,0.9507455942159965
mmlu-pro,None,1.0,0.25,9,0.013958269730210304,0.9511974694984184
mmlu-pro,None,1.0,0.25,10,0.013942764140665531,0.9525530953456847
mmlu-pro,None,1.0,0.25,11,0.013974827714264393,0.947582467239042
mmlu-pro,None,1.0,0.25,12,0.013961384072899818,0.9516493447808405
mmlu-pro,None,1.0,0.25,13,0.013951992616057396,0.9453230908269318
mmlu-pro,None,1.0,0.25,14,0.013930429704487324,0.94713059195662
mmlu-pro,None,1.0,0.25,15,0.013949094340205193,0.9543605964753729
mmlu-pro,None,1.0,0.25,16,0.013945074751973152,0.955716222322639
mmlu-pro,None,1.0,0.25,17,0.013944384641945362,0.9552643470402169
mmlu-pro,None,1.0,0.25,18,0.01395869255065918,0.9507455942159965
mmlu-pro,None,1.0,0.25,19,0.013958835043013096,0.9489380930863082
mmlu-pro,None,1.0,0.25,20,0.01395538542419672,0.9570718481699051
mmlu-pro,None,1.0,0.25,21,0.01393672451376915,0.9408043380027112
mmlu-pro,None,1.0,0.25,22,0.01394121628254652,0.9534568459105287
mmlu-pro,None,1.0,0.25,23,0.01392529346048832,0.9502937189335744
mmlu-pro,None,1.0,0.25,24,0.01396958902478218,0.9511974694984184
mmlu-pro,None,1.0,0.25,25,0.013945518061518669,0.9548124717577949
mmlu-pro,None,1.0,0.25,26,0.013930434361100197,0.94713059195662
mmlu-pro,None,1.0,0.25,27,0.013944090344011784,0.9511974694984184
mmlu-pro,None,1.0,0.25,28,0.013932602480053902,0.9516493447808405
mmlu-pro,None,1.0,0.25,29,0.013956774957478046,0.9489380930863082
mmlu-pro,None,1.0,0.25,30,0.013950221240520477,0.9521012200632626
mmlu-pro,None,1.0,0.25,31,0.013938825577497482,0.947582467239042
mmlu-pro,None,1.0,0.25,32,0.01395157165825367,0.94713059195662
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0,0.09016960859298706,0.9425858951175407
