dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.225,40,0.014206425286829472,0.9236330772706733
mmlu-pro,None,1.0,0.225,41,0.014294433407485485,0.9362855851784908
mmlu-pro,None,1.0,0.225,42,0.014229768887162209,0.9204699502937189
mmlu-pro,None,1.0,0.225,43,0.014209839515388012,0.9249887031179395
mmlu-pro,None,1.0,0.225,44,0.014232968911528587,0.9267962042476277
mmlu-pro,None,1.0,0.225,45,0.014235160313546658,0.9218255761409851
mmlu-pro,None,1.0,0.225,46,0.01418693270534277,0.9353818346136467
mmlu-pro,None,1.0,0.225,47,0.014198046177625656,0.9326705829191143
mmlu-pro,None,1.0,0.225,48,0.01420790608972311,0.9317668323542703
mmlu-pro,None,1.0,0.225,49,0.014256008900702,0.9272480795300497
mmlu-pro,None,1.0,0.225,50,0.014261961914598942,0.9426118391323995
mmlu-pro,None,1.0,0.225,51,0.01423722505569458,0.9335743334839585
mmlu-pro,None,1.0,0.225,52,0.01417290698736906,0.9222774514234072
mmlu-pro,None,1.0,0.225,53,0.014217753894627094,0.9263443289652057
mmlu-pro,None,1.0,0.225,54,0.01423732191324234,0.9213737008585631
mmlu-pro,None,1.0,0.225,55,0.014289331622421741,0.9286037053773158
mmlu-pro,None,1.0,0.225,56,0.014203604310750961,0.9127880704925441
mmlu-pro,None,1.0,0.225,57,0.01417082455009222,0.9254405784003615
mmlu-pro,None,1.0,0.225,58,0.014219861477613449,0.9263443289652057
mmlu-pro,None,1.0,0.225,59,0.014210888184607029,0.9204699502937189
mmlu-pro,None,1.0,0.225,60,0.014241835102438927,0.9362855851784908
mmlu-pro,None,1.0,0.225,61,0.014193634502589703,0.9227293267058292
mmlu-pro,None,1.0,0.225,62,0.014204694889485836,0.9227293267058292
mmlu-pro,None,1.0,0.225,63,0.014246752485632896,0.9254405784003615
mmlu-pro,None,1.0,0.225,64,0.014318617060780525,0.9213737008585631
mmlu-pro,None,1.0,0.225,65,0.014231547713279724,0.9173068233167646
mmlu-pro,None,1.0,0.25,33,0.012930209748446941,0.9019430637144149
mmlu-pro,None,1.0,0.25,34,0.013010939583182335,0.9236330772706733
mmlu-pro,None,1.0,0.25,35,0.012998360209167004,0.9168549480343425
mmlu-pro,None,1.0,0.25,36,0.013019753620028496,0.9245368278355174
mmlu-pro,None,1.0,0.25,37,0.01299289334565401,0.9150474469046543
mmlu-pro,None,1.0,0.25,38,0.012993203476071358,0.9168549480343425
mmlu-pro,None,1.0,0.25,39,0.0130319744348526,0.9213737008585631
mmlu-pro,None,1.0,0.25,40,0.012986517511308193,0.9154993221870764
mmlu-pro,None,1.0,0.25,41,0.013059047050774097,0.9313149570718482
mmlu-pro,None,1.0,0.25,42,0.01300966925919056,0.9164030727519205
mmlu-pro,None,1.0,0.25,43,0.012976350262761116,0.9154993221870764
mmlu-pro,None,1.0,0.25,44,0.01301079522818327,0.9173068233167646
mmlu-pro,None,1.0,0.25,45,0.013010302558541298,0.9118843199277
mmlu-pro,None,1.0,0.25,46,0.012950983829796314,0.920921825576141
mmlu-pro,None,1.0,0.25,47,0.01297217607498169,0.9272480795300497
mmlu-pro,None,1.0,0.25,48,0.012980102561414242,0.9267962042476277
mmlu-pro,None,1.0,0.25,49,0.013037923723459244,0.9186624491640307
mmlu-pro,None,1.0,0.25,50,0.01303649228066206,0.9344780840488026
mmlu-pro,None,1.0,0.25,51,0.013019323348999023,0.9254405784003615
mmlu-pro,None,1.0,0.25,52,0.01295372936874628,0.9082693176683235
mmlu-pro,None,1.0,0.25,53,0.013002321124076843,0.9173068233167646
mmlu-pro,None,1.0,0.25,54,0.013008162379264832,0.9082693176683235
mmlu-pro,None,1.0,0.25,55,0.013060853816568851,0.9191143244464528
mmlu-pro,None,1.0,0.25,56,0.012974872253835201,0.8996836873023046
mmlu-pro,None,1.0,0.25,57,0.012943269684910774,0.9091730682331677
mmlu-pro,None,1.0,0.25,58,0.012990351766347885,0.9177586985991867
mmlu-pro,None,1.0,0.25,59,0.01298215426504612,0.9136918210573882
mmlu-pro,None,1.0,0.25,60,0.01301392912864685,0.9227293267058292
mmlu-pro,None,1.0,0.25,61,0.012962373904883862,0.9132399457749661
mmlu-pro,None,1.0,0.25,62,0.012987138703465462,0.9100768187980118
mmlu-pro,None,1.0,0.25,63,0.013024521060287952,0.9154993221870764
mmlu-pro,None,1.0,0.25,64,0.013089807704091072,0.9060099412562134
mmlu-pro,None,1.0,0.25,65,0.013015463948249817,0.912336195210122
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,33,0.09027405828237534,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,34,0.09034869074821472,0.9525316455696202
