dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0,0.01,0.35,2,0.022428158670663834,0.9480343425214641
mmlu-pro,0,0.01,0.35,3,0.022432450205087662,0.9534568459105287
mmlu-pro,0,0.01,0.35,4,0.022447319701313972,0.9480343425214641
mmlu-pro,0,0.01,0.35,5,0.02243085578083992,0.9502937189335744
mmlu-pro,0,0.01,0.35,6,0.02242843620479107,0.9435155896972436
mmlu-pro,0,0.01,0.35,7,0.022443994879722595,0.9457749661093539
mmlu-pro,0,0.01,0.35,8,0.02243117429316044,0.9620424762765477
mmlu-pro,0,0.01,0.35,9,0.022430723533034325,0.9489380930863082
mmlu-pro,0,0.01,0.35,10,0.022432880476117134,0.9552643470402169
mmlu-pro,0,0.01,0.35,11,0.02243451401591301,0.9462268413917759
mmlu-pro,0,0.01,0.35,12,0.02242143079638481,0.9521012200632626
mmlu-pro,0,0.01,0.35,13,0.022441299632191658,0.956168097605061
mmlu-pro,0,0.01,0.35,14,0.022438902407884598,0.947582467239042
mmlu-pro,0,0.01,0.35,15,0.022439299151301384,0.9525530953456847
mmlu-pro,0,0.01,0.35,16,0.0224336925894022,0.9575237234523272
mmlu-pro,0,0.01,0.35,17,0.022425560280680656,0.9521012200632626
mmlu-pro,0,0.01,0.35,18,0.022422172129154205,0.9525530953456847
mmlu-pro,0,0.01,0.35,19,0.022427000105381012,0.9439674649796657
mmlu-pro,0,0.01,0.35,20,0.02242955192923546,0.9516493447808405
mmlu-pro,0,0.01,0.35,21,0.022442791610956192,0.9548124717577949
mmlu-pro,0,0.01,0.35,22,0.02242659218609333,0.9530049706281066
mmlu-pro,0,0.01,0.35,23,0.022434238344430923,0.9530049706281066
mmlu-pro,0,0.01,0.35,24,0.022421984001994133,0.9507455942159965
mmlu-pro,0,0.01,0.35,25,0.022432537749409676,0.9516493447808405
mmlu-pro,0,0.01,0.35,26,0.022421326488256454,0.9502937189335744
mmlu-pro,0,0.01,0.35,27,0.022433781996369362,0.9539087211929508
mmlu-pro,0,0.01,0.35,28,0.022434139624238014,0.9480343425214641
mmlu-pro,0,0.01,0.35,29,0.022440752014517784,0.9530049706281066
mmlu-pro,0,0.01,0.35,30,0.02243889681994915,0.9525530953456847
mmlu-pro,0,0.01,0.35,31,0.022433241829276085,0.9507455942159965
mmlu-pro,0,0.01,0.35,32,0.022438136860728264,0.9502937189335744
mmlu-pro,0,0.01,0.375,0,0.021649634465575218,0.9462268413917759
mmlu-pro,0,0.01,0.375,1,0.021651217713952065,0.9511974694984184
mmlu-pro,0,0.01,0.375,2,0.021644799038767815,0.9462268413917759
mmlu-pro,0,0.01,0.375,3,0.02164594642817974,0.9489380930863082
mmlu-pro,0,0.01,0.375,4,0.02166038192808628,0.9498418436511523
mmlu-pro,0,0.01,0.375,5,0.021645784378051758,0.946678716674198
mmlu-pro,0,0.01,0.375,6,0.02164473757147789,0.94713059195662
mmlu-pro,0,0.01,0.375,7,0.021659543737769127,0.9439674649796657
