lb,ub,interval width,coverage,estimator,$n_b$,mean_width,prop_budget,seed
0.0019540563,0.13314122,,0,classical,950,0.13118717,0.004998789766688,70.0
-0.04585647,0.06492531,,1,classical,950,0.11078178,0.004998789766688,71.0
-0.06019243,0.04247132,,1,classical,950,0.10266375,0.004998789766688,72.0
-0.07660383,0.032234058,,1,classical,950,0.10883789,0.004998789766688,73.0
0.043128513,0.18415004,,0,classical,950,0.14102152,0.004998789766688,74.0
-0.029403921,0.07322626,,1,classical,950,0.10263018,0.004998789766688,75.0
-0.06544814,0.034901813,,1,classical,950,0.100349955,0.004998789766688,76.0
-0.08617892,0.0111929625,,1,classical,950,0.09737188,0.004998789766688,77.0
-0.081455275,0.014588822,,1,classical,950,0.09604409,0.004998789766688,78.0
-0.037234392,0.07733576,,1,classical,950,0.114570156,0.004998789766688,79.0
-0.02805591,0.0935833,,1,classical,950,0.12163921,0.004998789766688,80.0
-0.09142303,0.013960823,,1,classical,950,0.10538385,0.004998789766688,81.0
-0.06639504,0.024678981,,1,classical,950,0.09107402,0.004998789766688,82.0
-0.08017166,0.021612842,,1,classical,950,0.1017845,0.004998789766688,83.0
-0.07485075,0.023004476,,1,classical,950,0.097855225,0.004998789766688,84.0
-0.009307697,0.10328198,,1,classical,950,0.11258968,0.004998789766688,85.0
-0.105687246,-0.0058641247,,0,classical,950,0.09982312,0.004998789766688,86.0
-0.04465244,0.061813176,,1,classical,950,0.106465615,0.004998789766688,87.0
-0.052596897,0.0570013,,1,classical,950,0.1095982,0.004998789766688,88.0
-0.03764962,0.06758797,,1,classical,950,0.10523759,0.004998789766688,89.0
-0.028359508,0.084693536,,1,classical,950,0.113053046,0.004998789766688,90.0
-0.05536761,0.055401094,,1,classical,950,0.110768706,0.004998789766688,91.0
-0.041523837,0.06501307,,1,classical,950,0.10653691,0.004998789766688,92.0
-0.055186022,0.056299035,,1,classical,950,0.11148506,0.004998789766688,93.0
-0.029384037,0.0886569,,1,classical,950,0.11804094,0.004998789766688,94.0
-0.034591813,0.06759776,,1,classical,950,0.10218957,0.004998789766688,95.0
-0.08435351,0.010785006,,1,classical,950,0.09513851,0.004998789766688,96.0
-0.06930271,0.031048689,,1,classical,950,0.10035139,0.004998789766688,97.0
-0.050734103,0.057223625,,1,classical,950,0.10795773,0.004998789766688,98.0
-0.050934047,0.057026528,,1,classical,950,0.107960574,0.004998789766688,99.0
-0.06396773,0.021585455,,1,uniform+pai,950,0.085553184,0.004998789766688,0.0
-0.06909527,0.017783193,,1,uniform+pai,950,0.08687846,0.004998789766688,1.0
-0.06609695,0.023627501,,1,uniform+pai,950,0.08972445,0.004998789766688,2.0
-0.050764833,0.047170784,,1,uniform+pai,950,0.09793562,0.004998789766688,3.0
-0.07474919,0.006382998,,1,uniform+pai,950,0.08113219,0.004998789766688,4.0
-0.019058514,0.07839568,,1,uniform+pai,950,0.09745419,0.004998789766688,5.0
-0.030551763,0.07024409,,1,uniform+pai,950,0.10079585,0.004998789766688,6.0
-0.05269539,0.044910353,,1,uniform+pai,950,0.09760574,0.004998789766688,7.0
0.0007531345,0.11486435,,0,uniform+pai,950,0.114111215,0.004998789766688,8.0
-0.023144221,0.07522923,,1,uniform+pai,950,0.09837345,0.004998789766688,9.0
0.0131056495,0.11168361,,0,uniform+pai,950,0.09857796,0.004998789766688,10.0
-0.04865121,0.03817474,,1,uniform+pai,950,0.08682595,0.004998789766688,11.0
-0.040091272,0.041417573,,1,uniform+pai,950,0.081508845,0.004998789766688,12.0
-0.04000549,0.06120079,,1,uniform+pai,950,0.10120628,0.004998789766688,13.0
-0.058165554,0.032308865,,1,uniform+pai,950,0.09047442,0.004998789766688,14.0
0.0014813356,0.10779789,,0,uniform+pai,950,0.10631655,0.004998789766688,15.0
-0.06154761,0.027627375,,1,uniform+pai,950,0.089174986,0.004998789766688,16.0
-0.060541227,0.035859227,,1,uniform+pai,950,0.096400455,0.004998789766688,17.0
0.0075431317,0.12006101,,0,uniform+pai,950,0.11251788,0.004998789766688,18.0
-0.06157965,0.030456137,,1,uniform+pai,950,0.092035785,0.004998789766688,19.0
-0.007406734,0.08698846,,1,uniform+pai,950,0.09439519,0.004998789766688,20.0
-0.075590305,0.012642078,,1,uniform+pai,950,0.08823238,0.004998789766688,21.0
-0.058112003,0.030435367,,1,uniform+pai,950,0.08854737,0.004998789766688,22.0
-0.039719805,0.06025987,,1,uniform+pai,950,0.09997968,0.004998789766688,23.0
-0.016297895,0.07198115,,1,uniform+pai,950,0.08827904,0.004998789766688,24.0
-0.07010473,0.018880622,,1,uniform+pai,950,0.08898535,0.004998789766688,25.0
-0.06385876,0.01938694,,1,uniform+pai,950,0.0832457,0.004998789766688,26.0
-0.038604833,0.056516536,,1,uniform+pai,950,0.09512137,0.004998789766688,27.0
-0.0434981,0.03363526,,1,uniform+pai,950,0.07713336,0.004998789766688,28.0
-0.066908814,0.02722852,,1,uniform+pai,950,0.09413733,0.004998789766688,29.0
-0.06744961,0.011498868,,1,uniform+pai,950,0.078948475,0.004998789766688,30.0
-0.050322004,0.025857493,,1,uniform+pai,950,0.0761795,0.004998789766688,31.0
-0.04751347,0.03757421,,1,uniform+pai,950,0.08508768,0.004998789766688,32.0
-0.08813362,0.0038225763,,1,uniform+pai,950,0.0919562,0.004998789766688,33.0
-0.09053373,-0.022259284,,0,uniform+pai,950,0.06827445,0.004998789766688,34.0
-0.061591104,0.024404468,,1,uniform+pai,950,0.08599557,0.004998789766688,35.0
-0.03272318,0.06321761,,1,uniform+pai,950,0.09594079,0.004998789766688,36.0
-0.0043411814,0.09855591,,1,uniform+pai,950,0.10289709,0.004998789766688,37.0
-0.024355408,0.079551026,,1,uniform+pai,950,0.10390644,0.004998789766688,38.0
-0.07818421,-0.004539877,,0,uniform+pai,950,0.07364433,0.004998789766688,39.0
-0.06031552,0.025179768,,1,uniform+pai,950,0.085495286,0.004998789766688,40.0
0.017812923,0.13003688,,0,uniform+pai,950,0.11222395,0.004998789766688,41.0
-0.018635202,0.09025514,,1,uniform+pai,950,0.10889034,0.004998789766688,42.0
-0.051524647,0.027890407,,1,uniform+pai,950,0.07941505,0.004998789766688,43.0
-0.043498028,0.04440723,,1,uniform+pai,950,0.08790526,0.004998789766688,44.0
-0.045040768,0.045062717,,1,uniform+pai,950,0.090103485,0.004998789766688,45.0
-0.061814915,0.029819664,,1,uniform+pai,950,0.09163458,0.004998789766688,46.0
-0.029960493,0.067016326,,1,uniform+pai,950,0.09697682,0.004998789766688,47.0
-0.05102291,0.03273368,,1,uniform+pai,950,0.08375659,0.004998789766688,48.0
-0.061888617,0.022363175,,1,uniform+pai,950,0.08425179,0.004998789766688,49.0
-0.03621824,0.048246957,,1,uniform+pai,950,0.0844652,0.004998789766688,50.0
-0.043198485,0.047893878,,1,uniform+pai,950,0.09109236,0.004998789766688,51.0
-0.089760795,-0.0048674606,,0,uniform+pai,950,0.08489333,0.004998789766688,52.0
-0.06401419,0.027164266,,1,uniform+pai,950,0.091178454,0.004998789766688,53.0
-0.066695735,0.013929084,,1,uniform+pai,950,0.08062482,0.004998789766688,54.0
-0.025273714,0.07093614,,1,uniform+pai,950,0.096209854,0.004998789766688,55.0
-0.069060385,0.018161861,,1,uniform+pai,950,0.08722225,0.004998789766688,56.0
-0.060175553,0.032554828,,1,uniform+pai,950,0.09273038,0.004998789766688,57.0
-0.077029645,0.0012978241,,1,uniform+pai,950,0.07832747,0.004998789766688,58.0
-0.03195728,0.058446635,,1,uniform+pai,950,0.090403914,0.004998789766688,59.0
-0.05198304,0.029220257,,1,uniform+pai,950,0.0812033,0.004998789766688,60.0
-0.069354504,0.006510552,,1,uniform+pai,950,0.07586506,0.004998789766688,61.0
-0.056712132,0.029550266,,1,uniform+pai,950,0.0862624,0.004998789766688,62.0
-0.087354004,-0.020083416,,0,uniform+pai,950,0.06727059,0.004998789766688,63.0
-0.03338345,0.059665106,,1,uniform+pai,950,0.09304856,0.004998789766688,64.0
-0.07241744,0.01944514,,1,uniform+pai,950,0.091862574,0.004998789766688,65.0
-0.023904525,0.07529519,,1,uniform+pai,950,0.09919971,0.004998789766688,66.0
-0.05197073,0.04766118,,1,uniform+pai,950,0.09963191,0.004998789766688,67.0
-0.067669,0.019995019,,1,uniform+pai,950,0.087664016,0.004998789766688,68.0
-0.063699454,0.02332433,,1,uniform+pai,950,0.08702378,0.004998789766688,69.0
-0.053718783,0.023874007,,1,uniform+pai,950,0.07759279,0.004998789766688,70.0
-0.04692475,0.05216747,,1,uniform+pai,950,0.09909222,0.004998789766688,71.0
-0.04399227,0.033842597,,1,uniform+pai,950,0.07783487,0.004998789766688,72.0
-0.05887548,0.026199838,,1,uniform+pai,950,0.08507532,0.004998789766688,73.0
-0.053609118,0.041781917,,1,uniform+pai,950,0.095391035,0.004998789766688,74.0
-0.07716291,-0.010017157,,0,uniform+pai,950,0.06714575,0.004998789766688,75.0
-0.0630092,0.021241037,,1,uniform+pai,950,0.08425024,0.004998789766688,76.0
-0.082595974,0.003762167,,1,uniform+pai,950,0.086358145,0.004998789766688,77.0
-0.008336835,0.09780589,,1,uniform+pai,950,0.10614272,0.004998789766688,78.0
-0.021772211,0.071710415,,1,uniform+pai,950,0.09348263,0.004998789766688,79.0
-0.0644942,0.012676088,,1,uniform+pai,950,0.07717029,0.004998789766688,80.0
-0.03673782,0.063319996,,1,uniform+pai,950,0.10005781,0.004998789766688,81.0
-0.05238712,0.033635594,,1,uniform+pai,950,0.08602271,0.004998789766688,82.0
-0.00500213,0.096775755,,1,uniform+pai,950,0.10177788,0.004998789766688,83.0
-0.08040658,0.0034718253,,1,uniform+pai,950,0.0838784,0.004998789766688,84.0
-0.047783826,0.044112395,,1,uniform+pai,950,0.09189622,0.004998789766688,85.0
-0.104026884,-0.02809498,,0,uniform+pai,950,0.07593191,0.004998789766688,86.0
-0.06291922,0.018797087,,1,uniform+pai,950,0.08171631,0.004998789766688,87.0
-0.029034035,0.06505754,,1,uniform+pai,950,0.09409157,0.004998789766688,88.0
-0.0030907802,0.098689914,,1,uniform+pai,950,0.1017807,0.004998789766688,89.0
-0.029090783,0.06554179,,1,uniform+pai,950,0.09463257,0.004998789766688,90.0
-0.038277097,0.05356264,,1,uniform+pai,950,0.09183974,0.004998789766688,91.0
-0.04354761,0.039892863,,1,uniform+pai,950,0.083440475,0.004998789766688,92.0
-0.05293589,0.037820406,,1,uniform+pai,950,0.0907563,0.004998789766688,93.0
-0.039449412,0.06606411,,1,uniform+pai,950,0.10551353,0.004998789766688,94.0
-0.022373477,0.08050599,,1,uniform+pai,950,0.102879465,0.004998789766688,95.0
-0.04864604,0.036541425,,1,uniform+pai,950,0.085187465,0.004998789766688,96.0
-0.035390195,0.07208128,,1,uniform+pai,950,0.10747148,0.004998789766688,97.0
-0.036421545,0.05398918,,1,uniform+pai,950,0.090410724,0.004998789766688,98.0
-0.062866226,0.022988485,,1,uniform+pai,950,0.08585471,0.004998789766688,99.0
-0.02800737,0.036230486,,1,classical,2755,0.064237855,0.0144964903233953,0.0
-0.007076107,0.062005922,,1,classical,2755,0.06908203,0.0144964903233953,1.0
-0.007696055,0.059266783,,1,classical,2755,0.06696284,0.0144964903233953,2.0
-0.008811494,0.057168953,,1,classical,2755,0.06598045,0.0144964903233953,3.0
-0.04528583,0.014479632,,1,classical,2755,0.059765458,0.0144964903233953,4.0
-0.035040494,0.025080021,,1,classical,2755,0.060120516,0.0144964903233953,5.0
-0.03694545,0.024399392,,1,classical,2755,0.061344843,0.0144964903233953,6.0
-0.04064312,0.018640377,,1,classical,2755,0.059283495,0.0144964903233953,7.0
-0.017040674,0.04496448,,1,classical,2755,0.062005155,0.0144964903233953,8.0
-0.015511193,0.046585158,,1,classical,2755,0.06209635,0.0144964903233953,9.0
-0.057412684,2.9260293e-05,,1,classical,2755,0.057441942,0.0144964903233953,10.0
-0.029527903,0.03604149,,1,classical,2755,0.06556939,0.0144964903233953,11.0
-0.018294804,0.046439268,,1,classical,2755,0.06473407,0.0144964903233953,12.0
-0.036095645,0.024471404,,1,classical,2755,0.06056705,0.0144964903233953,13.0
-0.047831595,0.011421859,,1,classical,2755,0.059253454,0.0144964903233953,14.0
-0.014888771,0.048043482,,1,classical,2755,0.06293225,0.0144964903233953,15.0
-0.05969595,-0.0038446207,,0,classical,2755,0.055851333,0.0144964903233953,16.0
-0.033814617,0.028208867,,1,classical,2755,0.062023483,0.0144964903233953,17.0
-0.024349049,0.037667584,,1,classical,2755,0.062016632,0.0144964903233953,18.0
-0.022251936,0.040954493,,1,classical,2755,0.06320643,0.0144964903233953,19.0
-0.044808142,0.013194824,,1,classical,2755,0.058002964,0.0144964903233953,20.0
-0.021313468,0.041770667,,1,classical,2755,0.06308413,0.0144964903233953,21.0
-0.046671145,0.013508612,,1,classical,2755,0.060179755,0.0144964903233953,22.0
-0.050973028,0.0093347635,,1,classical,2755,0.060307793,0.0144964903233953,23.0
-0.042557206,0.018338095,,1,classical,2755,0.0608953,0.0144964903233953,24.0
-0.025651166,0.033699356,,1,classical,2755,0.05935052,0.0144964903233953,25.0
-0.05807761,0.0014453586,,1,classical,2755,0.05952297,0.0144964903233953,26.0
-0.021800853,0.036868412,,1,classical,2755,0.058669265,0.0144964903233953,27.0
-0.011813678,0.051412836,,1,classical,2755,0.06322651,0.0144964903233953,28.0
-0.040279947,0.02078255,,1,classical,2755,0.0610625,0.0144964903233953,29.0
-0.027646534,0.035410605,,1,classical,2755,0.06305714,0.0144964903233953,30.0
-0.058472753,-0.0027767103,,0,classical,2755,0.05569604,0.0144964903233953,31.0
-0.022447463,0.03893746,,1,classical,2755,0.061384924,0.0144964903233953,32.0
-0.052639604,0.0053064767,,1,classical,2755,0.05794608,0.0144964903233953,33.0
-0.024178376,0.03595642,,1,classical,2755,0.0601348,0.0144964903233953,34.0
-0.022534259,0.046631247,,1,classical,2755,0.069165505,0.0144964903233953,35.0
-0.042103864,0.022333466,,1,classical,2755,0.06443733,0.0144964903233953,36.0
-0.011431631,0.051544715,,1,classical,2755,0.062976345,0.0144964903233953,37.0
-0.0010753758,0.06466444,,1,classical,2755,0.06573981,0.0144964903233953,38.0
-0.051412493,0.007320972,,1,classical,2755,0.058733463,0.0144964903233953,39.0
-0.05503642,0.0009980202,,1,classical,2755,0.05603444,0.0144964903233953,40.0
-0.05640976,0.0017326158,,1,classical,2755,0.05814238,0.0144964903233953,41.0
-0.027473459,0.034705482,,1,classical,2755,0.06217894,0.0144964903233953,42.0
-0.05099912,0.010941768,,1,classical,2755,0.061940886,0.0144964903233953,43.0
-0.0070282277,0.06024447,,1,classical,2755,0.0672727,0.0144964903233953,44.0
-0.024908375,0.0338319,,1,classical,2755,0.058740277,0.0144964903233953,45.0
-0.040622704,0.019206503,,1,classical,2755,0.059829205,0.0144964903233953,46.0
-0.04325426,0.016315117,,1,classical,2755,0.059569377,0.0144964903233953,47.0
-0.045893863,0.017837778,,1,classical,2755,0.06373164,0.0144964903233953,48.0
-0.028346337,0.03295755,,1,classical,2755,0.061303888,0.0144964903233953,49.0
-0.042710062,0.020289857,,1,classical,2755,0.06299992,0.0144964903233953,50.0
-0.015784532,0.047051124,,1,classical,2755,0.062835656,0.0144964903233953,51.0
-0.038626924,0.024684535,,1,classical,2755,0.06331146,0.0144964903233953,52.0
0.0081598535,0.078151084,,0,classical,2755,0.06999123,0.0144964903233953,53.0
-0.0559222,0.0021119565,,1,classical,2755,0.058034156,0.0144964903233953,54.0
-0.043996207,0.011434238,,1,classical,2755,0.055430446,0.0144964903233953,55.0
-0.055692896,0.0041605346,,1,classical,2755,0.05985343,0.0144964903233953,56.0
-0.027303763,0.035391904,,1,classical,2755,0.06269567,0.0144964903233953,57.0
-0.016569968,0.04652222,,1,classical,2755,0.06309219,0.0144964903233953,58.0
-0.042582527,0.018078838,,1,classical,2755,0.060661364,0.0144964903233953,59.0
-0.017035054,0.046157382,,1,classical,2755,0.063192435,0.0144964903233953,60.0
-0.0386032,0.02204323,,1,classical,2755,0.06064643,0.0144964903233953,61.0
-0.036985423,0.02540855,,1,classical,2755,0.06239397,0.0144964903233953,62.0
-0.050744638,0.007990478,,1,classical,2755,0.058735117,0.0144964903233953,63.0
-0.038362615,0.02624303,,1,classical,2755,0.064605646,0.0144964903233953,64.0
-0.03200313,0.02783311,,1,classical,2755,0.05983624,0.0144964903233953,65.0
-0.05146587,0.005702203,,1,classical,2755,0.057168074,0.0144964903233953,66.0
-0.03370435,0.024677502,,1,classical,2755,0.058381855,0.0144964903233953,67.0
-0.0255863,0.039104447,,1,classical,2755,0.06469075,0.0144964903233953,68.0
-0.029135803,0.035730243,,1,classical,2755,0.06486604,0.0144964903233953,69.0
-0.05179204,0.007785136,,1,classical,2755,0.059577174,0.0144964903233953,70.0
-0.041397616,0.01774761,,1,classical,2755,0.059145227,0.0144964903233953,71.0
-0.048697643,0.011101304,,1,classical,2755,0.05979895,0.0144964903233953,72.0
-0.01454841,0.05003828,,1,classical,2755,0.06458669,0.0144964903233953,73.0
-0.05059758,0.010445977,,1,classical,2755,0.061043553,0.0144964903233953,74.0
-0.08814258,-0.03527706,,0,classical,2755,0.05286552,0.0144964903233953,75.0
-0.03379821,0.029620053,,1,classical,2755,0.06341826,0.0144964903233953,76.0
-0.024591833,0.03801363,,1,classical,2755,0.06260546,0.0144964903233953,77.0
-0.016651973,0.048727095,,1,classical,2755,0.06537907,0.0144964903233953,78.0
0.011869002,0.07955223,,0,classical,2755,0.067683235,0.0144964903233953,79.0
-0.07188721,-0.01724555,,0,classical,2755,0.05464166,0.0144964903233953,80.0
-0.063661695,-0.0030456372,,0,classical,2755,0.060616057,0.0144964903233953,81.0
-0.06489726,-0.008362666,,0,classical,2755,0.056534596,0.0144964903233953,82.0
-0.039097846,0.02032,,1,classical,2755,0.059417844,0.0144964903233953,83.0
-0.05305983,0.01025147,,1,classical,2755,0.0633113,0.0144964903233953,84.0
-0.047829323,0.010803806,,1,classical,2755,0.058633126,0.0144964903233953,85.0
-0.008268733,0.055788953,,1,classical,2755,0.064057685,0.0144964903233953,86.0
-0.03355617,0.028060596,,1,classical,2755,0.061616767,0.0144964903233953,87.0
-0.056150995,0.00014480017,,1,classical,2755,0.056295797,0.0144964903233953,88.0
-0.064454,-0.006779775,,0,classical,2755,0.05767422,0.0144964903233953,89.0
-0.052358218,0.004675504,,1,classical,2755,0.05703372,0.0144964903233953,90.0
-0.044457026,0.016426494,,1,classical,2755,0.060883522,0.0144964903233953,91.0
-0.03113869,0.02575958,,1,classical,2755,0.05689827,0.0144964903233953,92.0
-0.046330273,0.017122699,,1,classical,2755,0.063452974,0.0144964903233953,93.0
-0.0406449,0.020553954,,1,classical,2755,0.061198853,0.0144964903233953,94.0
-0.033488594,0.027994923,,1,classical,2755,0.061483517,0.0144964903233953,95.0
-0.0031655412,0.062466443,,1,classical,2755,0.065631986,0.0144964903233953,96.0
-0.036281493,0.026412407,,1,classical,2755,0.0626939,0.0144964903233953,97.0
0.0043675452,0.07392941,,0,classical,2755,0.06956186,0.0144964903233953,98.0
-0.045802776,0.014555271,,1,classical,2755,0.060358047,0.0144964903233953,99.0
-0.049766272,0.001565611,,1,uniform+pai,2755,0.051331885,0.0144964903233953,0.0
-0.026889103,0.025977293,,1,uniform+pai,2755,0.052866396,0.0144964903233953,1.0
-0.033833925,0.02006242,,1,uniform+pai,2755,0.053896345,0.0144964903233953,2.0
-0.007981645,0.049805924,,1,uniform+pai,2755,0.057787567,0.0144964903233953,3.0
-0.041112967,0.010272932,,1,uniform+pai,2755,0.0513859,0.0144964903233953,4.0
-0.023281999,0.029572532,,1,uniform+pai,2755,0.05285453,0.0144964903233953,5.0
-0.03423568,0.019833835,,1,uniform+pai,2755,0.05406951,0.0144964903233953,6.0
-0.0029796306,0.054370575,,1,uniform+pai,2755,0.057350203,0.0144964903233953,7.0
-0.019536044,0.03586155,,1,uniform+pai,2755,0.055397596,0.0144964903233953,8.0
-0.02907608,0.026502013,,1,uniform+pai,2755,0.055578094,0.0144964903233953,9.0
-0.03999804,0.012459077,,1,uniform+pai,2755,0.052457117,0.0144964903233953,10.0
-0.013823949,0.042881697,,1,uniform+pai,2755,0.056705646,0.0144964903233953,11.0
-0.03078028,0.025559785,,1,uniform+pai,2755,0.056340065,0.0144964903233953,12.0
0.0016943645,0.06325692,,0,uniform+pai,2755,0.061562553,0.0144964903233953,13.0
-0.0019911136,0.05621796,,1,uniform+pai,2755,0.058209077,0.0144964903233953,14.0
-0.0012638513,0.056716762,,1,uniform+pai,2755,0.057980612,0.0144964903233953,15.0
-0.035075862,0.023017721,,1,uniform+pai,2755,0.058093585,0.0144964903233953,16.0
-0.03200822,0.021992503,,1,uniform+pai,2755,0.05400072,0.0144964903233953,17.0
0.00045440346,0.057086464,,0,uniform+pai,2755,0.05663206,0.0144964903233953,18.0
-0.03821214,0.01154207,,1,uniform+pai,2755,0.04975421,0.0144964903233953,19.0
-0.031575628,0.020812552,,1,uniform+pai,2755,0.05238818,0.0144964903233953,20.0
-0.048480652,0.006019404,,1,uniform+pai,2755,0.05450006,0.0144964903233953,21.0
-0.037718207,0.01372434,,1,uniform+pai,2755,0.05144255,0.0144964903233953,22.0
-0.045255315,0.005470123,,1,uniform+pai,2755,0.050725438,0.0144964903233953,23.0
-0.044060096,0.008464791,,1,uniform+pai,2755,0.052524887,0.0144964903233953,24.0
-0.048480816,0.0012432542,,1,uniform+pai,2755,0.049724072,0.0144964903233953,25.0
-0.029729482,0.029136974,,1,uniform+pai,2755,0.058866456,0.0144964903233953,26.0
-0.053166516,-0.0040705297,,0,uniform+pai,2755,0.04909599,0.0144964903233953,27.0
-0.03950949,0.011145899,,1,uniform+pai,2755,0.050655387,0.0144964903233953,28.0
-0.05326492,-0.00070378184,,0,uniform+pai,2755,0.052561138,0.0144964903233953,29.0
-0.0045325384,0.055219214,,1,uniform+pai,2755,0.059751753,0.0144964903233953,30.0
-0.022344202,0.032180004,,1,uniform+pai,2755,0.054524206,0.0144964903233953,31.0
-0.032876134,0.024373185,,1,uniform+pai,2755,0.05724932,0.0144964903233953,32.0
-0.0119763315,0.046844233,,1,uniform+pai,2755,0.058820564,0.0144964903233953,33.0
-0.015165349,0.040593155,,1,uniform+pai,2755,0.055758502,0.0144964903233953,34.0
0.024272434,0.08931694,,0,uniform+pai,2755,0.06504451,0.0144964903233953,35.0
-0.022904154,0.029845167,,1,uniform+pai,2755,0.05274932,0.0144964903233953,36.0
-0.017045435,0.043879636,,1,uniform+pai,2755,0.06092507,0.0144964903233953,37.0
-0.014768097,0.041910052,,1,uniform+pai,2755,0.05667815,0.0144964903233953,38.0
-0.02516787,0.030814448,,1,uniform+pai,2755,0.055982318,0.0144964903233953,39.0
-0.06086026,-0.012565663,,0,uniform+pai,2755,0.048294596,0.0144964903233953,40.0
-0.041259103,0.008359132,,1,uniform+pai,2755,0.049618237,0.0144964903233953,41.0
-0.026910039,0.026284484,,1,uniform+pai,2755,0.053194523,0.0144964903233953,42.0
-0.03734602,0.015948674,,1,uniform+pai,2755,0.053294696,0.0144964903233953,43.0
-0.0027145892,0.050794624,,1,uniform+pai,2755,0.053509213,0.0144964903233953,44.0
-0.04982777,0.0006997455,,1,uniform+pai,2755,0.050527513,0.0144964903233953,45.0
-0.0110259075,0.048453882,,1,uniform+pai,2755,0.059479788,0.0144964903233953,46.0
-0.03049491,0.021022104,,1,uniform+pai,2755,0.051517013,0.0144964903233953,47.0
-0.006141437,0.049508914,,1,uniform+pai,2755,0.055650353,0.0144964903233953,48.0
-0.038623676,0.014042593,,1,uniform+pai,2755,0.05266627,0.0144964903233953,49.0
-0.011037145,0.050126594,,1,uniform+pai,2755,0.06116374,0.0144964903233953,50.0
-0.043738388,0.0104603,,1,uniform+pai,2755,0.05419869,0.0144964903233953,51.0
-0.009961214,0.046152603,,1,uniform+pai,2755,0.056113817,0.0144964903233953,52.0
-0.0024390966,0.062687725,,1,uniform+pai,2755,0.06512682,0.0144964903233953,53.0
-0.002888983,0.05221585,,1,uniform+pai,2755,0.055104837,0.0144964903233953,54.0
-0.043694757,0.010984695,,1,uniform+pai,2755,0.054679453,0.0144964903233953,55.0
-0.021126537,0.03189823,,1,uniform+pai,2755,0.05302477,0.0144964903233953,56.0
-0.023760805,0.029188244,,1,uniform+pai,2755,0.05294905,0.0144964903233953,57.0
-0.022613471,0.03317114,,1,uniform+pai,2755,0.055784613,0.0144964903233953,58.0
-0.026472025,0.02647503,,1,uniform+pai,2755,0.052947056,0.0144964903233953,59.0
-0.018497411,0.033136908,,1,uniform+pai,2755,0.05163432,0.0144964903233953,60.0
-0.04067502,0.0136479195,,1,uniform+pai,2755,0.054322943,0.0144964903233953,61.0
-0.04445623,0.007660605,,1,uniform+pai,2755,0.052116834,0.0144964903233953,62.0
-0.011893319,0.044964917,,1,uniform+pai,2755,0.056858234,0.0144964903233953,63.0
-0.038163655,0.015902355,,1,uniform+pai,2755,0.05406601,0.0144964903233953,64.0
0.0015824474,0.064090386,,0,uniform+pai,2755,0.06250794,0.0144964903233953,65.0
-0.046250798,0.0030864067,,1,uniform+pai,2755,0.049337205,0.0144964903233953,66.0
-0.0471955,0.0069152433,,1,uniform+pai,2755,0.054110743,0.0144964903233953,67.0
0.02017839,0.07981547,,0,uniform+pai,2755,0.059637077,0.0144964903233953,68.0
-0.030394949,0.02530291,,1,uniform+pai,2755,0.05569786,0.0144964903233953,69.0
-0.032525938,0.025856636,,1,uniform+pai,2755,0.058382574,0.0144964903233953,70.0
-0.01196666,0.042814534,,1,uniform+pai,2755,0.054781195,0.0144964903233953,71.0
-0.009973435,0.04895495,,1,uniform+pai,2755,0.058928385,0.0144964903233953,72.0
-0.022083897,0.036573645,,1,uniform+pai,2755,0.058657542,0.0144964903233953,73.0
-0.039991435,0.015491359,,1,uniform+pai,2755,0.055482794,0.0144964903233953,74.0
-0.00031347387,0.054405726,,0,uniform+pai,2755,0.054719202,0.0144964903233953,75.0
-0.029302245,0.024293097,,1,uniform+pai,2755,0.05359534,0.0144964903233953,76.0
-0.015677303,0.042410877,,1,uniform+pai,2755,0.05808818,0.0144964903233953,77.0
-0.029452603,0.025123402,,1,uniform+pai,2755,0.054576006,0.0144964903233953,78.0
0.0062678345,0.06342079,,0,uniform+pai,2755,0.057152953,0.0144964903233953,79.0
-0.003680855,0.053525105,,1,uniform+pai,2755,0.05720596,0.0144964903233953,80.0
-0.03566971,0.015580299,,1,uniform+pai,2755,0.05125001,0.0144964903233953,81.0
-0.04644602,0.0077601,,1,uniform+pai,2755,0.05420612,0.0144964903233953,82.0
-0.021378702,0.036728986,,1,uniform+pai,2755,0.05810769,0.0144964903233953,83.0
-0.03632868,0.01684077,,1,uniform+pai,2755,0.05316945,0.0144964903233953,84.0
-0.029078513,0.025721364,,1,uniform+pai,2755,0.054799877,0.0144964903233953,85.0
-0.04122946,0.010961443,,1,uniform+pai,2755,0.052190904,0.0144964903233953,86.0
-0.02727358,0.024969708,,1,uniform+pai,2755,0.05224329,0.0144964903233953,87.0
-0.024987586,0.033191767,,1,uniform+pai,2755,0.058179352,0.0144964903233953,88.0
0.009170085,0.06919871,,0,uniform+pai,2755,0.060028628,0.0144964903233953,89.0
-0.03958816,0.010487,,1,uniform+pai,2755,0.050075162,0.0144964903233953,90.0
-0.037439093,0.014770396,,1,uniform+pai,2755,0.05220949,0.0144964903233953,91.0
-0.052853942,-0.0062043015,,0,uniform+pai,2755,0.046649642,0.0144964903233953,92.0
-0.022494199,0.034647565,,1,uniform+pai,2755,0.057141766,0.0144964903233953,93.0
-0.029364157,0.019933939,,1,uniform+pai,2755,0.049298096,0.0144964903233953,94.0
0.025925234,0.090187274,,0,uniform+pai,2755,0.06426204,0.0144964903233953,95.0
