lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.03750095,0.025631519,0.06313247,1,uniform+pai,1890,0.0049987965860070725,4
-0.03111721,0.03514239,0.0662596,1,uniform+pai,1890,0.0049987965860070725,5
-0.032972384,0.039355177,0.07232756,1,uniform+pai,1890,0.0049987965860070725,6
-0.031446397,0.034500606,0.065947,1,uniform+pai,1890,0.0049987965860070725,7
-0.02772748,0.03942814,0.06715562,1,uniform+pai,1890,0.0049987965860070725,8
-0.031120986,0.03894314,0.07006413,1,uniform+pai,1890,0.0049987965860070725,9
-0.025146302,0.054583695,0.07973,1,uniform+pai,1890,0.0049987965860070725,10
-0.02843419,0.038456265,0.066890456,1,uniform+pai,1890,0.0049987965860070725,11
-0.024814337,0.04310018,0.067914516,1,uniform+pai,1890,0.0049987965860070725,12
-0.029106041,0.040842094,0.06994814,1,uniform+pai,1890,0.0049987965860070725,13
-0.026154395,0.039189953,0.06534435,1,uniform+pai,1890,0.0049987965860070725,14
-0.03091086,0.040770065,0.071680926,1,uniform+pai,1890,0.0049987965860070725,15
-0.017429879,0.05402761,0.07145749,1,uniform+pai,1890,0.0049987965860070725,16
-0.02333847,0.04495265,0.06829112,1,uniform+pai,1890,0.0049987965860070725,17
-0.031986997,0.03285437,0.06484137,1,uniform+pai,1890,0.0049987965860070725,18
-0.022405759,0.051112816,0.073518574,1,uniform+pai,1890,0.0049987965860070725,19
-0.022059765,0.046553846,0.06861361,1,uniform+pai,1890,0.0049987965860070725,20
-0.02138073,0.046538934,0.067919664,1,uniform+pai,1890,0.0049987965860070725,21
-0.00062194094,0.075923845,0.07654579,1,uniform+pai,1890,0.0049987965860070725,22
-0.004662104,0.06507868,0.06974079,1,uniform+pai,1890,0.0049987965860070725,23
0.013267156,0.09248936,0.0792222,1,uniform+pai,1890,0.0049987965860070725,24
-0.024995945,0.042977244,0.06797319,1,uniform+pai,1890,0.0049987965860070725,25
0.0028057396,0.07903608,0.07623034,1,uniform+pai,1890,0.0049987965860070725,26
-0.026272707,0.04277174,0.06904445,1,uniform+pai,1890,0.0049987965860070725,27
0.016681451,0.09799807,0.08131662,0,uniform+pai,1890,0.0049987965860070725,28
0.008631371,0.08614282,0.07751145,1,uniform+pai,1890,0.0049987965860070725,29
-0.008602098,0.06197357,0.07057567,1,uniform+pai,1890,0.0049987965860070725,30
-0.018003639,0.056040604,0.07404424,1,uniform+pai,1890,0.0049987965860070725,31
-0.01544187,0.053493313,0.068935186,1,uniform+pai,1890,0.0049987965860070725,32
0.011700656,0.087315544,0.075614884,1,uniform+pai,1890,0.0049987965860070725,33
0.0024286062,0.074992575,0.07256397,1,uniform+pai,1890,0.0049987965860070725,34
-0.05669073,0.003868075,0.060558803,0,uniform+pai,1890,0.0049987965860070725,35
-0.013567589,0.06451728,0.07808487,1,uniform+pai,1890,0.0049987965860070725,36
-0.02861708,0.036617775,0.065234855,1,uniform+pai,1890,0.0049987965860070725,37
-0.041246973,0.028020656,0.06926763,1,uniform+pai,1890,0.0049987965860070725,38
-0.019039331,0.053239122,0.072278455,1,uniform+pai,1890,0.0049987965860070725,39
-0.0045809858,0.06997882,0.07455981,1,uniform+pai,1890,0.0049987965860070725,40
-0.0077098105,0.062193535,0.069903344,1,uniform+pai,1890,0.0049987965860070725,41
-0.038206767,0.026691306,0.06489807,1,uniform+pai,1890,0.0049987965860070725,42
0.022945013,0.100253046,0.07730803,0,uniform+pai,1890,0.0049987965860070725,43
0.021118212,0.10706568,0.08594747,0,uniform+pai,1890,0.0049987965860070725,44
-0.020738563,0.0502555,0.070994064,1,uniform+pai,1890,0.0049987965860070725,45
-0.03229017,0.04492821,0.07721838,1,uniform+pai,1890,0.0049987965860070725,46
-0.023495113,0.049936794,0.07343191,1,uniform+pai,1890,0.0049987965860070725,47
-0.01948679,0.05421582,0.07370261,1,uniform+pai,1890,0.0049987965860070725,48
-0.04507986,0.028126676,0.07320654,1,uniform+pai,1890,0.0049987965860070725,49
-0.013464989,0.055381067,0.068846054,1,uniform+pai,1890,0.0049987965860070725,50
-0.03299176,0.036236152,0.06922791,1,uniform+pai,1890,0.0049987965860070725,51
-0.00942,0.063657746,0.073077746,1,uniform+pai,1890,0.0049987965860070725,52
-0.010670194,0.06354857,0.074218765,1,uniform+pai,1890,0.0049987965860070725,53
-0.022022787,0.048809033,0.07083182,1,uniform+pai,1890,0.0049987965860070725,54
-0.023719035,0.05022181,0.07394084,1,uniform+pai,1890,0.0049987965860070725,55
-0.008810842,0.065706834,0.074517675,1,uniform+pai,1890,0.0049987965860070725,56
-0.022941737,0.04585839,0.06880013,1,uniform+pai,1890,0.0049987965860070725,57
-0.0322176,0.04069624,0.07291384,1,uniform+pai,1890,0.0049987965860070725,58
-0.009137714,0.0654821,0.074619815,1,uniform+pai,1890,0.0049987965860070725,59
-0.036576003,0.029694824,0.06627083,1,uniform+pai,1890,0.0049987965860070725,60
-0.042453635,0.027323242,0.06977688,1,uniform+pai,1890,0.0049987965860070725,61
-0.01936303,0.053192638,0.07255567,1,uniform+pai,1890,0.0049987965860070725,62
-0.024091814,0.05325361,0.07734542,1,uniform+pai,1890,0.0049987965860070725,63
-0.019267755,0.055581756,0.07484951,1,uniform+pai,1890,0.0049987965860070725,64
0.0052593425,0.07880761,0.073548265,1,uniform+pai,1890,0.0049987965860070725,65
-0.026606223,0.040470384,0.06707661,1,uniform+pai,1890,0.0049987965860070725,66
-0.010907091,0.0662869,0.07719399,1,uniform+pai,1890,0.0049987965860070725,67
-0.023127919,0.05564428,0.0787722,1,uniform+pai,1890,0.0049987965860070725,68
-0.04079315,0.025437303,0.06623045,1,uniform+pai,1890,0.0049987965860070725,69
-0.02158539,0.05293665,0.07452204,1,uniform+pai,1890,0.0049987965860070725,70
-0.045894917,0.025438745,0.07133366,1,uniform+pai,1890,0.0049987965860070725,71
-0.03299496,0.031214219,0.06420918,1,uniform+pai,1890,0.0049987965860070725,72
-0.041446414,0.024986502,0.066432916,1,uniform+pai,1890,0.0049987965860070725,73
0.008197848,0.08290544,0.0747076,1,uniform+pai,1890,0.0049987965860070725,74
0.023318827,0.11175272,0.08843389,0,uniform+pai,1890,0.0049987965860070725,75
-0.04133482,0.026414108,0.06774893,1,uniform+pai,1890,0.0049987965860070725,76
-0.039818738,0.025697973,0.06551671,1,uniform+pai,1890,0.0049987965860070725,77
-0.037725747,0.028155474,0.06588122,1,uniform+pai,1890,0.0049987965860070725,78
-0.006740451,0.06319562,0.069936074,1,uniform+pai,1890,0.0049987965860070725,79
-0.026119262,0.039928228,0.06604749,1,uniform+pai,1890,0.0049987965860070725,80
-0.003695231,0.06899144,0.07268667,1,uniform+pai,1890,0.0049987965860070725,81
-0.07259197,-0.01282013,0.059771836,0,uniform+pai,1890,0.0049987965860070725,82
-0.059281606,0.0034615062,0.06274311,0,uniform+pai,1890,0.0049987965860070725,83
-0.03228702,0.036941733,0.06922875,1,uniform+pai,1890,0.0049987965860070725,84
-0.006087262,0.07028107,0.07636833,1,uniform+pai,1890,0.0049987965860070725,85
-0.027500745,0.048402812,0.07590356,1,uniform+pai,1890,0.0049987965860070725,86
0.020861816,0.103754535,0.082892716,0,uniform+pai,1890,0.0049987965860070725,87
-0.0316043,0.036101405,0.067705706,1,uniform+pai,1890,0.0049987965860070725,88
-0.03236153,0.040287763,0.07264929,1,uniform+pai,1890,0.0049987965860070725,89
-0.036089923,0.035705086,0.07179501,1,uniform+pai,1890,0.0049987965860070725,90
-0.031021638,0.04297189,0.07399353,1,uniform+pai,1890,0.0049987965860070725,91
0.0075636357,0.07928275,0.07171912,1,uniform+pai,1890,0.0049987965860070725,92
-0.021225004,0.053410448,0.07463545,1,uniform+pai,1890,0.0049987965860070725,93
0.014902368,0.09417265,0.07927028,0,uniform+pai,1890,0.0049987965860070725,94
-0.045565546,0.022124296,0.06768984,1,uniform+pai,1890,0.0049987965860070725,95
-0.01272486,0.061585113,0.074309975,1,uniform+pai,1890,0.0049987965860070725,96
-0.049963675,0.015932301,0.065895975,1,uniform+pai,1890,0.0049987965860070725,97
0.018914018,0.09845047,0.07953645,0,uniform+pai,1890,0.0049987965860070725,98
-0.024939805,0.04830061,0.073240414,1,uniform+pai,1890,0.0049987965860070725,99
-0.029803112,0.04436242,0.07416553,1,faq,1890,0.0049987965860070725,0
-0.04938983,0.025547832,0.074937664,1,faq,1890,0.0049987965860070725,1
-0.02567118,0.050291028,0.07596221,1,faq,1890,0.0049987965860070725,2
-0.029435812,0.041289423,0.07072523,1,faq,1890,0.0049987965860070725,3
-0.022084195,0.051991437,0.07407563,1,faq,1890,0.0049987965860070725,4
-0.055457108,0.008122249,0.06357936,0,faq,1890,0.0049987965860070725,5
-0.026089802,0.045346305,0.07143611,1,faq,1890,0.0049987965860070725,6
-0.02977157,0.04137819,0.07114976,1,faq,1890,0.0049987965860070725,7
-0.006256718,0.064067796,0.07032451,1,faq,1890,0.0049987965860070725,8
-0.0030647255,0.08153473,0.08459945,1,faq,1890,0.0049987965860070725,9
