lb,ub,interval width,coverage,estimator,$n_b$
-0.024133505,0.0071444567,0.031277962,1,faq (full var),8171
-0.02413374,0.0071446914,0.03127843,1,faq (simp var),8171
0.0044247527,0.03777352,0.03334877,0,faq (full var),8171
0.0044241436,0.03777413,0.033349987,0,faq (simp var),8171
-0.023185909,0.0071472507,0.03033316,1,faq (full var),8171
-0.023187287,0.00714863,0.030335918,1,faq (simp var),8171
-0.0027573397,0.029727925,0.032485265,1,faq (full var),8171
-0.0027584704,0.029729057,0.032487527,1,faq (simp var),8171
-0.025636604,0.0063522365,0.03198884,1,faq (full var),8171
-0.025637427,0.00635306,0.031990487,1,faq (simp var),8171
-0.020430543,0.010826286,0.03125683,1,faq (full var),8171
-0.020434842,0.010830585,0.031265426,1,faq (simp var),8171
-0.008507764,0.025927512,0.034435276,1,faq (full var),8171
-0.008509234,0.025928982,0.034438215,1,faq (simp var),8171
-0.018662814,0.013437554,0.03210037,1,faq (full var),8171
-0.018663136,0.0134378765,0.032101013,1,faq (simp var),8171
-0.0046397056,0.02977804,0.034417745,1,faq (full var),8171
-0.0046408866,0.02977922,0.034420107,1,faq (simp var),8171
-0.021537462,0.00978045,0.031317912,1,faq (full var),8171
-0.0215391,0.009782087,0.031321187,1,faq (simp var),8171
-0.013176492,0.019675732,0.032852225,1,faq (full var),8171
-0.01317693,0.01967617,0.0328531,1,faq (simp var),8171
0.00092001446,0.034096748,0.033176735,0,faq (full var),8171
0.0009198934,0.034096867,0.033176973,0,faq (simp var),8171
-0.02466622,0.007199987,0.031866208,1,faq (full var),8171
-0.02466872,0.0072024846,0.031871203,1,faq (simp var),8171
-0.017491184,0.014857404,0.032348588,1,faq (full var),8171
-0.017491521,0.014857741,0.032349262,1,faq (simp var),8171
-0.01654008,0.016317304,0.032857385,1,faq (full var),8171
-0.016540736,0.01631796,0.032858696,1,faq (simp var),8171
0.00015120953,0.035408307,0.035257097,0,faq (full var),8171
0.00014975853,0.035409756,0.03526,0,faq (simp var),8171
-0.012839302,0.02065178,0.033491082,1,faq (full var),8171
-0.0128394775,0.020651955,0.033491433,1,faq (simp var),8171
-0.025850084,0.0056501366,0.03150022,1,faq (full var),8171
-0.025855402,0.0056554545,0.031510856,1,faq (simp var),8171
-0.0024210867,0.031095834,0.03351692,1,faq (full var),8171
-0.0024214126,0.03109616,0.033517573,1,faq (simp var),8171
-0.0136423465,0.019423349,0.033065695,1,faq (full var),8171
-0.013642419,0.019423421,0.03306584,1,faq (simp var),8171
-0.008021023,0.025696471,0.033717494,1,faq (full var),8171
-0.008021895,0.025697343,0.033719238,1,faq (simp var),8171
-0.019532396,0.013069321,0.032601718,1,faq (full var),8171
-0.019532701,0.013069627,0.03260233,1,faq (simp var),8171
-0.004148218,0.028881915,0.033030134,1,faq (full var),8171
-0.0041482234,0.028881922,0.033030145,1,faq (simp var),8171
0.001992561,0.03550726,0.0335147,0,faq (full var),8171
0.001991449,0.035508372,0.03351692,0,faq (simp var),8171
-0.008381061,0.023889102,0.032270163,1,faq (full var),8171
-0.008381136,0.023889177,0.032270312,1,faq (simp var),8171
-0.030865842,0.0010281261,0.03189397,1,faq (full var),8171
-0.0308714,0.0010336842,0.031905085,1,faq (simp var),8171
-0.015437397,0.017101161,0.03253856,1,faq (full var),8171
-0.015437848,0.017101612,0.03253946,1,faq (simp var),8171
-0.015873427,0.015234211,0.031107638,1,faq (full var),8171
-0.015873976,0.01523476,0.031108737,1,faq (simp var),8171
-0.025627092,0.005000257,0.030627348,1,faq (full var),8171
-0.02563304,0.005006207,0.030639248,1,faq (simp var),8171
-0.015918633,0.016858691,0.032777324,1,faq (full var),8171
-0.015919585,0.016859643,0.032779228,1,faq (simp var),8171
-0.011063674,0.02125044,0.032314114,1,faq (full var),8171
-0.01106379,0.021250555,0.032314345,1,faq (simp var),8171
-0.004463725,0.029593147,0.034056872,1,faq (full var),8171
-0.004463803,0.029593226,0.03405703,1,faq (simp var),8171
-0.0034215571,0.030728467,0.034150023,1,faq (full var),8171
-0.0034233583,0.030730266,0.034153625,1,faq (simp var),8171
-0.016013868,0.015486191,0.03150006,1,faq (full var),8171
-0.01601652,0.015488843,0.031505365,1,faq (simp var),8171
-0.014292938,0.018222475,0.032515414,1,faq (full var),8171
-0.014293042,0.01822258,0.032515623,1,faq (simp var),8171
-0.022835167,0.009690931,0.0325261,1,faq (full var),8171
-0.022836287,0.0096920505,0.032528337,1,faq (simp var),8171
-0.01907348,0.01399766,0.03307114,1,faq (full var),8171
-0.01907358,0.013997759,0.03307134,1,faq (simp var),8171
-0.019914338,0.011009203,0.030923542,1,faq (full var),8171
-0.019914422,0.011009287,0.03092371,1,faq (simp var),8171
0.0014506727,0.036033608,0.034582935,0,faq (full var),8171
0.0014485177,0.03603576,0.03458724,0,faq (simp var),8171
-0.020592976,0.01232164,0.032914616,1,faq (full var),8171
-0.020594062,0.012322726,0.032916788,1,faq (simp var),8171
-0.0071978495,0.027007394,0.034205243,1,faq (full var),8171
-0.007200133,0.027009677,0.03420981,1,faq (simp var),8171
-0.021082683,0.010958882,0.032041565,1,faq (full var),8171
-0.021083657,0.010959856,0.032043513,1,faq (simp var),8171
-0.013600077,0.018554375,0.032154452,1,faq (full var),8171
-0.013600097,0.018554397,0.032154493,1,faq (simp var),8171
-0.020220987,0.008503263,0.02872425,1,faq (full var),9977
-0.02022249,0.008504765,0.028727256,1,faq (simp var),9977
-0.009440432,0.019573536,0.029013969,1,faq (full var),9977
-0.009440458,0.019573562,0.029014021,1,faq (simp var),9977
0.0037200097,0.034779318,0.031059308,0,faq (full var),9977
0.003718515,0.034780815,0.031062301,0,faq (simp var),9977
-0.009148662,0.02010332,0.029251982,1,faq (full var),9977
-0.0091486685,0.020103328,0.029251996,1,faq (simp var),9977
-0.016295291,0.012727607,0.029022899,1,faq (full var),9977
-0.016296118,0.012728434,0.029024553,1,faq (simp var),9977
-0.03084946,-0.0021318523,0.028717607,0,faq (full var),9977
-0.030852295,-0.0021290183,0.028723277,0,faq (simp var),9977
-0.012082323,0.017111178,0.029193502,1,faq (full var),9977
-0.012082452,0.017111307,0.029193759,1,faq (simp var),9977
-0.027964907,-0.00020988844,0.027755018,1,faq (full var),9977
-0.027967662,-0.00020713452,0.027760528,1,faq (simp var),9977
-0.024506934,0.0035876464,0.02809458,1,faq (full var),9977
-0.02450899,0.0035897037,0.028098695,1,faq (simp var),9977
0.00063536875,0.030712115,0.030076746,0,faq (full var),9977
0.00063497294,0.030712511,0.03007754,0,faq (simp var),9977
-0.006619188,0.023697734,0.030316923,1,faq (full var),9977
-0.0066211643,0.023699712,0.030320875,1,faq (simp var),9977
0.001343945,0.03165707,0.030313125,0,faq (full var),9977
0.0013432177,0.0316578,0.030314583,0,faq (simp var),9977
-0.020121558,0.0076914527,0.02781301,1,faq (full var),9977
-0.020123439,0.007693334,0.027816772,1,faq (simp var),9977
-0.020324815,0.00831104,0.028635856,1,faq (full var),9977
-0.020325337,0.008311561,0.028636899,1,faq (simp var),9977
-0.011638567,0.017923271,0.029561838,1,faq (full var),9977
-0.011638604,0.01792331,0.029561915,1,faq (simp var),9977
-0.013260599,0.016074145,0.029334744,1,faq (full var),9977
-0.013260618,0.016074164,0.029334782,1,faq (simp var),9977
-0.009061442,0.020185307,0.029246747,1,faq (full var),9977
-0.009061452,0.020185316,0.029246768,1,faq (simp var),9977
-0.012886535,0.016250828,0.029137364,1,faq (full var),9977
-0.012887185,0.016251478,0.029138664,1,faq (simp var),9977
-0.01677381,0.010634767,0.027408578,1,faq (full var),9977
-0.016774029,0.010634985,0.027409013,1,faq (simp var),9977
-0.005952689,0.024579927,0.030532617,1,faq (full var),9977
-0.0059531145,0.024580352,0.030533466,1,faq (simp var),9977
-0.0043813745,0.026165705,0.030547079,1,faq (full var),9977
-0.004381378,0.026165709,0.030547086,1,faq (simp var),9977
-0.023320725,0.005023904,0.02834463,1,faq (full var),9977
-0.023327325,0.0050305026,0.028357826,1,faq (simp var),9977
-0.027250908,0.0010465747,0.028297484,1,faq (full var),9977
-0.027255032,0.0010506986,0.028305732,1,faq (simp var),9977
-0.01646021,0.013147874,0.029608084,1,faq (full var),9977
-0.016460443,0.013148108,0.029608551,1,faq (simp var),9977
-0.010938816,0.017308235,0.028247051,1,faq (full var),9977
-0.010939426,0.017308846,0.028248273,1,faq (simp var),9977
-0.0258226,0.002810562,0.028633162,1,faq (full var),9977
-0.025824483,0.0028124442,0.028636929,1,faq (simp var),9977
-0.014063426,0.015230837,0.029294264,1,faq (full var),9977
-0.014063477,0.015230888,0.029294364,1,faq (simp var),9977
-0.009890854,0.020372326,0.03026318,1,faq (full var),9977
-0.009891072,0.020372543,0.030263616,1,faq (simp var),9977
-0.005546717,0.02469446,0.030241176,1,faq (full var),9977
-0.005546822,0.024694566,0.030241389,1,faq (simp var),9977
-0.011415885,0.018594207,0.030010093,1,faq (full var),9977
-0.0114158895,0.018594211,0.0300101,1,faq (simp var),9977
-0.0042730942,0.026680727,0.03095382,1,faq (full var),9977
-0.004273935,0.026681568,0.030955505,1,faq (simp var),9977
-0.03124823,-0.004727982,0.026520249,0,faq (full var),9977
-0.031257212,-0.004719002,0.02653821,0,faq (simp var),9977
-0.01626634,0.0130222645,0.029288605,1,faq (full var),9977
-0.016266968,0.013022891,0.02928986,1,faq (simp var),9977
-0.009978975,0.01914772,0.029126696,1,faq (full var),9977
-0.009978998,0.019147744,0.029126743,1,faq (simp var),9977
-0.0061176866,0.023067942,0.029185629,1,faq (full var),9977
-0.0061176876,0.023067944,0.02918563,1,faq (simp var),9977
-0.01495184,0.013655815,0.028607655,1,faq (full var),9977
-0.014952619,0.013656594,0.028609212,1,faq (simp var),9977
-0.016520133,0.012410514,0.028930647,1,faq (full var),9977
-0.016520996,0.012411375,0.02893237,1,faq (simp var),9977
-0.008190224,0.021485608,0.029675832,1,faq (full var),9977
-0.00819035,0.021485735,0.029676083,1,faq (simp var),9977
-0.0012563961,0.028710548,0.029966943,1,faq (full var),9977
-0.0012573246,0.028711475,0.0299688,1,faq (simp var),9977
-0.01975508,0.007889432,0.027644511,1,faq (full var),9977
-0.019756675,0.007891025,0.0276477,1,faq (simp var),9977
-0.01206431,0.01807422,0.03013853,1,faq (full var),9977
-0.012064421,0.01807433,0.03013875,1,faq (simp var),9977
0.0026225979,0.03329071,0.030668113,0,faq (full var),9977
0.0026212363,0.03329207,0.030670833,0,faq (simp var),9977
-0.009631541,0.01836273,0.027994271,1,faq (full var),9977
-0.009631747,0.018362937,0.027994685,1,faq (simp var),9977
-0.028002266,0.00034269132,0.028344957,1,faq (full var),9977
-0.028004892,0.00034531858,0.028350212,1,faq (simp var),9977
-0.023715114,0.0047161225,0.028431237,1,faq (full var),9977
-0.023716517,0.004717526,0.028434042,1,faq (simp var),9977
-0.009234821,0.019902255,0.029137077,1,faq (full var),9977
-0.009234935,0.01990237,0.029137306,1,faq (simp var),9977
-0.040401477,-0.013109408,0.027292069,0,faq (full var),9977
-0.04040818,-0.013102707,0.027305473,0,faq (simp var),9977
-0.011762308,0.017115131,0.028877439,1,faq (full var),9977
-0.011762747,0.01711557,0.028878316,1,faq (simp var),9977
-0.012225195,0.017052183,0.029277377,1,faq (full var),9977
-0.012225212,0.0170522,0.02927741,1,faq (simp var),9977
-0.0110629555,0.018016724,0.02907968,1,faq (full var),9977
-0.011062972,0.01801674,0.029079713,1,faq (simp var),9977
-0.006707945,0.022601888,0.029309832,1,faq (full var),9977
-0.00670797,0.022601912,0.029309882,1,faq (simp var),9977
-0.02949835,-0.0021956144,0.027302735,0,faq (full var),9977
-0.029501677,-0.0021922886,0.027309388,0,faq (simp var),9977
-0.024187345,0.0040923934,0.028279739,1,faq (full var),9977
-0.024188738,0.0040937867,0.028282525,1,faq (simp var),9977
-0.021738783,0.005987078,0.02772586,1,faq (full var),9977
-0.021740705,0.005989,0.027729705,1,faq (simp var),9977
-0.012168759,0.017163463,0.02933222,1,faq (full var),9977
-0.01216884,0.017163543,0.029332383,1,faq (simp var),9977
-0.016150847,0.012847058,0.028997906,1,faq (full var),9977
-0.016151864,0.0128480755,0.02899994,1,faq (simp var),9977
-0.008607639,0.020914441,0.02952208,1,faq (full var),9977
-0.008607743,0.020914545,0.029522289,1,faq (simp var),9977
-0.023427293,0.0054375445,0.028864838,1,faq (full var),9977
-0.023428438,0.005438689,0.028867127,1,faq (simp var),9977
-0.015856631,0.014296232,0.030152863,1,faq (full var),9977
-0.0158568,0.0142964,0.0301532,1,faq (simp var),9977
-0.019776084,0.009230157,0.02900624,1,faq (full var),9977
-0.019777836,0.00923191,0.029009746,1,faq (simp var),9977
-0.017623628,0.010867671,0.0284913,1,faq (full var),9977
-0.01762363,0.010867672,0.028491301,1,faq (simp var),9977
-0.023064341,0.004762847,0.027827188,1,faq (full var),9977
-0.023065595,0.0047641005,0.027829695,1,faq (simp var),9977
-0.004392896,0.025232563,0.029625459,1,faq (full var),9977
-0.004392896,0.025232563,0.029625459,1,faq (simp var),9977
-0.01858885,0.01020552,0.02879437,1,faq (full var),9977
-0.018589213,0.0102058835,0.028795097,1,faq (simp var),9977
-0.005867902,0.023257436,0.029125338,1,faq (full var),9977
-0.0058679115,0.023257446,0.029125357,1,faq (simp var),9977
-0.030925028,-0.002885281,0.028039746,0,faq (full var),9977
-0.030929599,-0.0028807102,0.028048888,0,faq (simp var),9977
0.006466602,0.03617748,0.029710878,0,faq (full var),9977
0.0064646658,0.036179416,0.02971475,0,faq (simp var),9977
-0.0129939765,0.016055485,0.029049462,1,faq (full var),9977
-0.012994159,0.016055668,0.029049827,1,faq (simp var),9977
-0.00018424261,0.030966297,0.031150538,0,faq (full var),9977
-0.00018613692,0.030968193,0.03115433,0,faq (simp var),9977
-0.0056674657,0.02478313,0.030450597,1,faq (full var),9977
-0.0056674825,0.02478315,0.030450631,1,faq (simp var),9977
-0.004315082,0.025096444,0.029411526,1,faq (full var),9977
-0.0043154173,0.02509678,0.029412197,1,faq (simp var),9977
-0.0114655625,0.017222324,0.028687887,1,faq (full var),9977
-0.0114655625,0.017222324,0.028687887,1,faq (simp var),9977
-0.00029112678,0.031016208,0.031307336,0,faq (full var),9977
-0.00029352587,0.031018607,0.031312134,0,faq (simp var),9977
-0.027179986,0.0013726372,0.028552623,1,faq (full var),9977
-0.02718208,0.0013747299,0.028556809,1,faq (simp var),9977
-0.005664803,0.024692055,0.030356858,1,faq (full var),9977
-0.0056650303,0.024692282,0.030357312,1,faq (simp var),9977
-0.021885194,0.007775747,0.02966094,1,faq (full var),9977
-0.021886384,0.0077769365,0.02966332,1,faq (simp var),9977
-0.016731553,0.010877882,0.027609434,1,faq (full var),9977
-0.016732676,0.010879006,0.027611682,1,faq (simp var),9977
-0.0063927956,0.023605784,0.02999858,1,faq (full var),9977
-0.006392819,0.023605809,0.029998627,1,faq (simp var),9977
-0.022356294,0.0049437797,0.027300075,1,faq (full var),9977
-0.022357486,0.00494497,0.027302455,1,faq (simp var),9977
-0.02287697,0.005165166,0.028042138,1,faq (full var),9977
-0.022880124,0.0051683187,0.028048443,1,faq (simp var),9977
-0.02801299,1.399219e-05,0.028026981,1,faq (full var),9977
-0.028018873,1.9876286e-05,0.02803875,1,faq (simp var),9977
-0.009992899,0.019323831,0.02931673,1,faq (full var),9977
-0.00999352,0.019324452,0.029317971,1,faq (simp var),9977
-0.00686697,0.023085456,0.029952426,1,faq (full var),9977
-0.006867676,0.023086164,0.029953841,1,faq (simp var),9977
-0.0037929108,0.0266172,0.030410111,1,faq (full var),9977
-0.0037929118,0.026617201,0.030410113,1,faq (simp var),9977
-0.023544032,0.004984849,0.02852888,1,faq (full var),9977
-0.023546282,0.004987099,0.02853338,1,faq (simp var),9977
-0.032820985,-0.00448435,0.028336635,0,faq (full var),9977
-0.03282533,-0.004480008,0.02834532,0,faq (simp var),9977
-0.02178683,0.0071543865,0.028941216,1,faq (full var),9977
-0.021788418,0.0071559763,0.028944395,1,faq (simp var),9977
-0.018635273,0.01028252,0.028917793,1,faq (full var),9977
-0.018636834,0.010284081,0.028920915,1,faq (simp var),9977
-0.0035949424,0.027186375,0.030781318,1,faq (full var),9977
-0.0035958663,0.027187299,0.030783165,1,faq (simp var),9977
-0.01270411,0.017105386,0.029809495,1,faq (full var),9977
-0.01270413,0.017105408,0.029809538,1,faq (simp var),9977
-0.017964913,0.010610925,0.028575838,1,faq (full var),9977
-0.017966423,0.010612436,0.028578859,1,faq (simp var),9977
-0.013120597,0.01659482,0.029715417,1,faq (full var),9977
-0.013121288,0.016595513,0.0297168,1,faq (simp var),9977
-0.025168402,0.0028907917,0.028059194,1,faq (full var),9977
-0.025171103,0.0028934926,0.028064596,1,faq (simp var),9977
-0.02826739,-0.0012241509,0.027043238,0,faq (full var),9977
-0.028270898,-0.0012206417,0.027050257,0,faq (simp var),9977
-0.013351918,0.014249175,0.027601093,1,faq (full var),9977
-0.01335216,0.014249417,0.027601577,1,faq (simp var),9977
-0.002660187,0.026580526,0.029240713,1,faq (full var),9977
-0.002660228,0.026580567,0.029240794,1,faq (simp var),9977
-0.019999508,0.008702384,0.028701892,1,faq (full var),9977
-0.019999806,0.008702682,0.028702488,1,faq (simp var),9977
-0.01710085,0.011282765,0.028383616,1,faq (full var),9977
-0.017102467,0.011284381,0.028386848,1,faq (simp var),9977
-0.027816495,0.00056609884,0.028382594,1,faq (full var),9977
-0.027818639,0.0005682437,0.028386883,1,faq (simp var),9977
-0.022226965,0.0054187216,0.027645687,1,faq (full var),9977
-0.022227835,0.0054195905,0.027647424,1,faq (simp var),9977
-0.017134374,0.010184687,0.02731906,1,faq (full var),11782
-0.01713484,0.01018515,0.02731999,1,faq (simp var),11782
-0.007967612,0.019502154,0.027469765,1,faq (full var),11782
-0.007968053,0.019502597,0.02747065,1,faq (simp var),11782
-0.016051391,0.010511875,0.026563266,1,faq (full var),11782
-0.016051592,0.010512076,0.026563669,1,faq (simp var),11782
-0.011340799,0.015816016,0.027156815,1,faq (full var),11782
-0.01134091,0.015816126,0.027157035,1,faq (simp var),11782
-0.008407859,0.01840352,0.02681138,1,faq (full var),11782
-0.008408006,0.018403666,0.026811672,1,faq (simp var),11782
-0.014026104,0.013087595,0.027113698,1,faq (full var),11782
-0.014026186,0.013087678,0.027113864,1,faq (simp var),11782
-0.01777691,0.007969017,0.025745928,1,faq (full var),11782
-0.017777465,0.007969573,0.025747038,1,faq (simp var),11782
-0.014950948,0.012277527,0.027228475,1,faq (full var),11782
-0.01495119,0.012277769,0.027228959,1,faq (simp var),11782
-0.011906499,0.01496624,0.02687274,1,faq (full var),11782
-0.0119070625,0.014966804,0.026873866,1,faq (simp var),11782
-0.0068730107,0.020409808,0.02728282,1,faq (full var),11782
-0.0068730274,0.020409826,0.027282853,1,faq (simp var),11782
-0.010927589,0.016016379,0.026943967,1,faq (full var),11782
-0.010927641,0.016016431,0.026944071,1,faq (simp var),11782
-0.013511984,0.014002252,0.027514236,1,faq (full var),11782
-0.013512195,0.014002464,0.027514659,1,faq (simp var),11782
-0.015651943,0.010977667,0.02662961,1,faq (full var),11782
-0.015653014,0.01097874,0.026631754,1,faq (simp var),11782
-0.017333968,0.009228144,0.026562111,1,faq (full var),11782
-0.01733461,0.009228787,0.026563399,1,faq (simp var),11782
-0.02175494,0.004242867,0.025997806,1,faq (full var),11782
-0.021755677,0.004243604,0.025999282,1,faq (simp var),11782
-0.010920466,0.017057594,0.027978059,1,faq (full var),11782
-0.010920661,0.01705779,0.02797845,1,faq (simp var),11782
-0.0051574064,0.022459753,0.02761716,1,faq (full var),11782
-0.0051575033,0.02245985,0.027617354,1,faq (simp var),11782
-0.015324951,0.0112813255,0.026606277,1,faq (full var),11782
-0.015326056,0.01128243,0.026608486,1,faq (simp var),11782
-0.018129785,0.0078543145,0.0259841,1,faq (full var),11782
-0.01813045,0.0078549795,0.025985429,1,faq (simp var),11782
-0.0038287025,0.023128241,0.026956944,1,faq (full var),11782
-0.0038291942,0.023128733,0.026957927,1,faq (simp var),11782
-0.010936552,0.015910422,0.026846975,1,faq (full var),11782
-0.010936793,0.015910663,0.026847456,1,faq (simp var),11782
-0.01243564,0.014311864,0.026747504,1,faq (full var),11782
-0.012435654,0.014311878,0.026747532,1,faq (simp var),11782
-0.030570487,-0.005683372,0.024887115,0,faq (full var),11782
-0.030574163,-0.005679695,0.024894468,0,faq (simp var),11782
-0.009185395,0.0188957,0.028081097,1,faq (full var),11782
-0.00918545,0.018895756,0.028081207,1,faq (simp var),11782
-0.022572093,0.0033535343,0.025925627,1,faq (full var),11782
-0.022575172,0.0033566132,0.025931785,1,faq (simp var),11782
-0.02204071,0.0045410283,0.026581738,1,faq (full var),11782
-0.022042489,0.004542807,0.026585296,1,faq (simp var),11782
-0.013832808,0.01308234,0.026915148,1,faq (full var),11782
-0.013832878,0.013082411,0.02691529,1,faq (simp var),11782
-0.03259032,-0.0066427216,0.025947597,0,faq (full var),11782
-0.03259782,-0.00663522,0.025962602,0,faq (simp var),11782
-0.026366986,0.00026416313,0.02663115,1,faq (full var),11782
-0.026368052,0.0002652267,0.026633278,1,faq (simp var),11782
-0.01857663,0.00770728,0.026283909,1,faq (full var),11782
-0.018577963,0.007708613,0.026286576,1,faq (simp var),11782
-0.0065222085,0.020802595,0.027324803,1,faq (full var),11782
-0.00652273,0.020803116,0.027325846,1,faq (simp var),11782
-0.025604483,0.00048404094,0.026088525,1,faq (full var),11782
-0.025607906,0.00048746355,0.02609537,1,faq (simp var),11782
-0.02697194,-0.0017843358,0.025187604,0,faq (full var),11782
-0.026977044,-0.0017792312,0.025197811,0,faq (simp var),11782
-0.025969401,-0.0003420841,0.025627317,0,faq (full var),11782
-0.025973115,-0.00033836998,0.025634745,0,faq (simp var),11782
-0.0124483695,0.014556679,0.027005048,1,faq (full var),11782
-0.012448417,0.014556726,0.027005143,1,faq (simp var),11782
-0.014025743,0.01250385,0.026529593,1,faq (full var),11782
-0.014026038,0.0125041455,0.026530184,1,faq (simp var),11782
-0.0026743347,0.025664661,0.028338995,1,faq (full var),11782
-0.00267501,0.025665337,0.028340347,1,faq (simp var),11782
-0.0017836392,0.025641313,0.027424952,1,faq (full var),11782
-0.0017836401,0.025641315,0.027424954,1,faq (simp var),11782
-0.009293811,0.017592974,0.026886785,1,faq (full var),11782
-0.009293864,0.017593026,0.02688689,1,faq (simp var),11782
-0.0077364487,0.020028833,0.027765281,1,faq (full var),11782
-0.0077367523,0.020029137,0.027765889,1,faq (simp var),11782
-0.009332455,0.017682362,0.027014818,1,faq (full var),11782
-0.009332515,0.017682422,0.027014937,1,faq (simp var),11782
-0.022381306,0.004061125,0.02644243,1,faq (full var),11782
-0.022384902,0.004064722,0.026449624,1,faq (simp var),11782
-0.0062521435,0.02100537,0.027257513,1,faq (full var),11782
-0.006252204,0.02100543,0.027257632,1,faq (simp var),11782
-0.0044339206,0.02365038,0.0280843,1,faq (full var),11782
-0.0044340556,0.023650516,0.028084572,1,faq (simp var),11782
-0.01869288,0.008834673,0.027527554,1,faq (full var),11782
-0.01869351,0.008835303,0.027528813,1,faq (simp var),11782
-0.0024320818,0.024985384,0.027417466,1,faq (full var),11782
-0.002432241,0.024985544,0.027417786,1,faq (simp var),11782
-0.013594187,0.013267213,0.0268614,1,faq (full var),11782
-0.013595529,0.013268555,0.026864083,1,faq (simp var),11782
-0.022128765,0.004345297,0.026474062,1,faq (full var),11782
-0.02213039,0.004346922,0.026477313,1,faq (simp var),11782
-0.008921942,0.019221637,0.02814358,1,faq (full var),11782
-0.008922039,0.019221736,0.028143775,1,faq (simp var),11782
-0.022372384,0.004577945,0.02695033,1,faq (full var),11782
-0.022374496,0.0045800554,0.02695455,1,faq (simp var),11782
-0.019415183,0.0072900336,0.026705217,1,faq (full var),11782
-0.019416755,0.0072916057,0.02670836,1,faq (simp var),11782
-0.0112661645,0.016760204,0.028026368,1,faq (full var),11782
-0.011266269,0.01676031,0.028026579,1,faq (simp var),11782
-0.018013699,0.008660583,0.026674282,1,faq (full var),11782
-0.018014058,0.00866094,0.026674999,1,faq (simp var),11782
-0.02525914,-4.575122e-05,0.02521339,1,faq (full var),11782
-0.02526356,-4.1333027e-05,0.025222227,1,faq (simp var),11782
-0.003806279,0.02320344,0.027009718,1,faq (full var),11782
-0.0038063163,0.023203477,0.027009793,1,faq (simp var),11782
-0.008502195,0.018776752,0.027278947,1,faq (full var),11782
-0.008502552,0.018777112,0.027279664,1,faq (simp var),11782
-0.0034306375,0.024516862,0.0279475,1,faq (full var),11782
-0.0034309775,0.024517203,0.02794818,1,faq (simp var),11782
-0.020717476,0.005343353,0.026060829,1,faq (full var),11782
-0.02071888,0.0053447573,0.026063638,1,faq (simp var),11782
-0.004290566,0.022973169,0.027263734,1,faq (full var),11782
-0.0042905826,0.022973185,0.027263768,1,faq (simp var),11782
-0.005938773,0.020326737,0.02626551,1,faq (full var),11782
-0.005938898,0.02032686,0.026265759,1,faq (simp var),11782
-0.017702129,0.0081197005,0.02582183,1,faq (full var),11782
-0.017704068,0.0081216395,0.025825707,1,faq (simp var),11782
-0.011129152,0.015779221,0.026908373,1,faq (full var),11782
-0.0111292135,0.015779283,0.026908496,1,faq (simp var),11782
-0.02350561,0.0023704357,0.025876045,1,faq (full var),11782
-0.0235064,0.0023712264,0.025877625,1,faq (simp var),11782
-0.019618316,0.0068842056,0.026502522,1,faq (full var),11782
-0.019619755,0.0068856454,0.026505401,1,faq (simp var),11782
-0.0065542427,0.020033296,0.026587538,1,faq (full var),11782
-0.0065543666,0.02003342,0.026587786,1,faq (simp var),11782
-0.010127263,0.016619695,0.026746958,1,faq (full var),11782
-0.010127461,0.016619893,0.026747353,1,faq (simp var),11782
-0.020829463,0.0047825314,0.025611995,1,faq (full var),11782
-0.02083115,0.004784217,0.025615366,1,faq (simp var),11782
-0.0015090881,0.026823517,0.028332606,1,faq (full var),11782
-0.0015096338,0.02682406,0.028333694,1,faq (simp var),11782
-0.010585573,0.015954005,0.026539577,1,faq (full var),11782
-0.010585675,0.015954105,0.02653978,1,faq (simp var),11782
-0.023313083,0.0024277102,0.025740793,1,faq (full var),11782
-0.023319107,0.002433733,0.025752839,1,faq (simp var),11782
-0.010365867,0.01620508,0.026570946,1,faq (full var),11782
-0.010365868,0.016205082,0.02657095,1,faq (simp var),11782
-0.010364842,0.0166728,0.027037641,1,faq (full var),11782
-0.0103648715,0.016672827,0.027037699,1,faq (simp var),11782
0.00066040084,0.029408533,0.028748132,0,faq (full var),11782
0.000659748,0.029409185,0.028749436,0,faq (simp var),11782
-0.020248163,0.006824267,0.02707243,1,faq (full var),11782
-0.02024915,0.006825255,0.027074406,1,faq (simp var),11782
-0.024894658,0.0014580153,0.026352674,1,faq (full var),11782
-0.024895858,0.0014592139,0.026355073,1,faq (simp var),11782
-0.01599615,0.010250864,0.026247013,1,faq (full var),11782
-0.01599744,0.0102521535,0.026249593,1,faq (simp var),11782
-0.025702562,-0.00038892776,0.025313634,0,faq (full var),11782
-0.025706582,-0.00038490817,0.025321674,0,faq (simp var),11782
-0.013500754,0.013878312,0.027379066,1,faq (full var),11782
-0.013501193,0.013878752,0.027379945,1,faq (simp var),11782
-0.01713233,0.009229364,0.026361695,1,faq (full var),11782
-0.017133463,0.0092304945,0.026363958,1,faq (simp var),11782
-0.011123148,0.015791096,0.026914243,1,faq (full var),11782
-0.011123795,0.015791744,0.026915539,1,faq (simp var),11782
-0.0010258248,0.027005557,0.028031383,1,faq (full var),11782
-0.0010258257,0.027005557,0.028031383,1,faq (simp var),11782
-0.018704766,0.0074988543,0.026203621,1,faq (full var),11782
-0.018705484,0.0074995714,0.026205055,1,faq (simp var),11782
-0.008949099,0.018296147,0.027245246,1,faq (full var),11782
-0.008949241,0.018296286,0.027245527,1,faq (simp var),11782
