group,prop_budget,method,seed,width,coverage
all,0.0100,wor-active,100,0.06059759855270386,1.0
all,0.0100,wor-uniform,100,0.07389378547668457,1.0
all,0.0100,wor-active,101,0.08171956241130829,1.0
all,0.0100,wor-uniform,101,0.0890217125415802,1.0
all,0.0100,wor-active,102,0.06907123327255249,1.0
all,0.0100,wor-uniform,102,0.08690398931503296,1.0
all,0.0100,wor-active,103,0.07394152879714966,1.0
all,0.0100,wor-uniform,103,0.07054229080677032,1.0
all,0.0100,wor-active,104,0.07284247875213623,1.0
all,0.0100,wor-uniform,104,0.10065509378910065,1.0
all,0.0100,wor-active,105,0.06860338151454926,1.0
all,0.0100,wor-uniform,105,0.08984538912773132,1.0
all,0.0100,wor-active,106,0.078274667263031,1.0
all,0.0100,wor-uniform,106,0.07293353974819183,1.0
all,0.0100,wor-active,107,0.07560449838638306,1.0
all,0.0100,wor-uniform,107,0.08137054741382599,1.0
all,0.0100,wor-active,108,0.08910176157951355,1.0
all,0.0100,wor-uniform,108,0.08912390470504761,0.0
all,0.0100,wor-active,109,0.07422840595245361,1.0
all,0.0100,wor-uniform,109,0.09214150905609131,1.0
all,0.0100,wor-active,110,0.0945538878440857,1.0
all,0.0100,wor-uniform,110,0.09459185600280762,1.0
all,0.0100,wor-active,111,0.08619479835033417,1.0
all,0.0100,wor-uniform,111,0.0899697095155716,1.0
all,0.0100,wor-active,112,0.07179850339889526,1.0
all,0.0100,wor-uniform,112,0.07797868549823761,1.0
all,0.0100,wor-active,113,0.07546763122081757,1.0
all,0.0100,wor-uniform,113,0.08908271789550781,1.0
all,0.0100,wor-active,114,0.06577914953231812,1.0
all,0.0100,wor-uniform,114,0.0990290641784668,1.0
all,0.0100,wor-active,115,0.10463935136795044,1.0
all,0.0100,wor-uniform,115,0.10614866018295288,1.0
all,0.0100,wor-active,116,0.09458616375923157,1.0
all,0.0100,wor-uniform,116,0.07449793815612793,1.0
all,0.0100,wor-active,117,0.07464483380317688,1.0
all,0.0100,wor-uniform,117,0.08344733715057373,1.0
all,0.0100,wor-active,118,0.07672442495822906,0.0
all,0.0100,wor-uniform,118,0.08265438675880432,1.0
all,0.0100,wor-active,119,0.046475768089294434,1.0
all,0.0100,wor-uniform,119,0.08673638105392456,1.0
all,0.0100,wor-active,120,0.088070347905159,1.0
all,0.0100,wor-uniform,120,0.08247414231300354,1.0
all,0.0100,wor-active,121,0.0724443644285202,1.0
all,0.0100,wor-uniform,121,0.08695241808891296,1.0
all,0.0100,wor-active,122,0.08020934462547302,1.0
all,0.0100,wor-uniform,122,0.08491674065589905,0.0
all,0.0100,wor-active,123,0.0887511670589447,1.0
all,0.0100,wor-uniform,123,0.09494847059249878,1.0
all,0.0100,wor-active,124,0.07953092455863953,1.0
all,0.0100,wor-uniform,124,0.09374789893627167,1.0
all,0.0100,wor-active,125,0.06595590710639954,1.0
all,0.0100,wor-uniform,125,0.08147585391998291,1.0
all,0.0100,wor-active,126,0.07914656400680542,1.0
all,0.0100,wor-uniform,126,0.09479963779449463,1.0
all,0.0100,wor-active,127,0.07247596979141235,1.0
all,0.0100,wor-uniform,127,0.10031753778457642,1.0
all,0.0100,wor-active,128,0.06770145893096924,1.0
all,0.0100,wor-uniform,128,0.0745621919631958,1.0
all,0.0100,wor-active,129,0.07107622921466827,1.0
all,0.0100,wor-uniform,129,0.0896640419960022,1.0
all,0.0100,wor-active,130,0.061238646507263184,1.0
all,0.0100,wor-uniform,130,0.09276396036148071,1.0
all,0.0100,wor-active,131,0.07993203401565552,1.0
all,0.0100,wor-uniform,131,0.06971177458763123,0.0
all,0.0100,wor-active,132,0.08997999131679535,1.0
all,0.0100,wor-uniform,132,0.07720582187175751,1.0
all,0.0100,wor-active,133,0.07594060897827148,1.0
all,0.0100,wor-uniform,133,0.09559887647628784,1.0
all,0.0100,wor-active,134,0.07832854986190796,1.0
all,0.0100,wor-uniform,134,0.09357054531574249,1.0
all,0.0100,wor-active,135,0.061086416244506836,0.0
all,0.0100,wor-uniform,135,0.08343303203582764,1.0
all,0.0100,wor-active,136,0.07221448421478271,1.0
all,0.0100,wor-uniform,136,0.09313271939754486,1.0
all,0.0100,wor-active,137,0.08303159475326538,1.0
all,0.0100,wor-uniform,137,0.09423136711120605,1.0
all,0.0100,wor-active,138,0.0816994458436966,1.0
all,0.0100,wor-uniform,138,0.07931213080883026,1.0
all,0.0100,wor-active,139,0.0865182876586914,1.0
all,0.0100,wor-uniform,139,0.08020907640457153,1.0
all,0.0100,wor-active,140,0.07872456312179565,1.0
all,0.0100,wor-uniform,140,0.09763871133327484,1.0
all,0.0100,wor-active,141,0.0777629017829895,1.0
all,0.0100,wor-uniform,141,0.08170932531356812,1.0
all,0.0100,wor-active,142,0.07261037826538086,1.0
all,0.0100,wor-uniform,142,0.10036228597164154,1.0
all,0.0100,wor-active,143,0.0885615348815918,1.0
all,0.0100,wor-uniform,143,0.08330054581165314,1.0
all,0.0100,wor-active,144,0.08111362159252167,1.0
all,0.0100,wor-uniform,144,0.07406240701675415,1.0
all,0.0100,wor-active,145,0.06458543241024017,0.0
all,0.0100,wor-uniform,145,0.0885394811630249,1.0
all,0.0100,wor-active,146,0.10397577285766602,1.0
all,0.0100,wor-uniform,146,0.08736133575439453,1.0
all,0.0100,wor-active,147,0.06171274185180664,0.0
all,0.0100,wor-uniform,147,0.0768575519323349,1.0
all,0.0100,wor-active,148,0.07042056322097778,1.0
all,0.0100,wor-uniform,148,0.08537536859512329,1.0
all,0.0100,wor-active,149,0.10598945617675781,0.0
all,0.0100,wor-uniform,149,0.08993256092071533,1.0
all,0.0100,wor-active,150,0.08295737206935883,1.0
all,0.0100,wor-uniform,150,0.0706942081451416,0.0
all,0.0100,wor-active,151,0.04502534866333008,0.0
all,0.0100,wor-uniform,151,0.09100639820098877,1.0
all,0.0100,wor-active,152,0.08098317682743073,1.0
all,0.0100,wor-uniform,152,0.08563823997974396,1.0
all,0.0100,wor-active,153,0.08677154779434204,1.0
all,0.0100,wor-uniform,153,0.08766302466392517,1.0
all,0.0100,wor-active,154,0.05842694640159607,1.0
all,0.0100,wor-uniform,154,0.08654098212718964,1.0
all,0.0100,wor-active,155,0.09570534527301788,1.0
all,0.0100,wor-uniform,155,0.0883704423904419,1.0
all,0.0100,wor-active,156,0.07056820392608643,1.0
all,0.0100,wor-uniform,156,0.09797805547714233,1.0
all,0.0100,wor-active,157,0.088176429271698,1.0
all,0.0100,wor-uniform,157,0.07760661840438843,1.0
all,0.0100,wor-active,158,0.08460688591003418,1.0
all,0.0100,wor-uniform,158,0.07793937623500824,1.0
all,0.0100,wor-active,159,0.0617063045501709,1.0
all,0.0100,wor-uniform,159,0.10368645191192627,1.0
all,0.0100,wor-active,160,0.08127684891223907,1.0
all,0.0100,wor-uniform,160,0.0885850191116333,1.0
all,0.0100,wor-active,161,0.08775673806667328,1.0
all,0.0100,wor-uniform,161,0.0781552791595459,1.0
all,0.0100,wor-active,162,0.07975608110427856,1.0
all,0.0100,wor-uniform,162,0.08263993263244629,1.0
