group,prop_budget,method,seed,width,coverage
all,0.0100,cross-ppi,943,0.08121228235892342,1.0
all,0.0100,cross-ppi,944,0.08772948466504715,1.0
all,0.0100,cross-ppi,945,0.08618728290444752,1.0
all,0.0100,cross-ppi,946,0.07958298908382727,0.0
all,0.0100,cross-ppi,947,0.09099420442048559,1.0
all,0.0100,cross-ppi,948,0.09357643715928007,1.0
all,0.0100,cross-ppi,949,0.08500596916254488,1.0
all,0.0100,cross-ppi,950,0.10393135392097141,1.0
all,0.0100,cross-ppi,951,0.08263309776569139,1.0
all,0.0100,cross-ppi,952,0.08784516859828675,1.0
all,0.0100,cross-ppi,953,0.08725990748766518,1.0
all,0.0100,cross-ppi,954,0.07748933915724332,1.0
all,0.0100,cross-ppi,955,0.09527515977805046,1.0
all,0.0100,cross-ppi,956,0.09037467037483327,1.0
all,0.0100,cross-ppi,957,0.08978515982914823,1.0
all,0.0100,cross-ppi,958,0.09130335447206972,1.0
all,0.0100,cross-ppi,959,0.10239373016000197,1.0
all,0.0100,cross-ppi,960,0.0844131875740618,1.0
all,0.0100,cross-ppi,961,0.09163136412978601,1.0
all,0.0100,cross-ppi,962,0.08946090310892785,1.0
all,0.0100,cross-ppi,963,0.0809268181618854,1.0
all,0.0100,cross-ppi,964,0.09952642750164964,1.0
all,0.0100,cross-ppi,965,0.0968738016297851,1.0
all,0.0100,cross-ppi,966,0.09058650690317724,1.0
all,0.0100,cross-ppi,967,0.08301658372514684,1.0
all,0.0100,cross-ppi,968,0.08905175990752567,1.0
all,0.0100,cross-ppi,969,0.08896144115884008,1.0
all,0.0100,cross-ppi,970,0.09402769503670635,1.0
all,0.0100,cross-ppi,971,0.09441793482336744,1.0
all,0.0100,cross-ppi,972,0.07926196689923082,1.0
all,0.0100,cross-ppi,973,0.08695981121525406,1.0
all,0.0100,cross-ppi,974,0.08835797026978501,1.0
all,0.0100,cross-ppi,975,0.08520036256311114,1.0
all,0.0100,cross-ppi,976,0.08743166644029887,1.0
all,0.0100,cross-ppi,977,0.0886836288654903,1.0
all,0.0100,cross-ppi,978,0.08671030658468948,1.0
all,0.0100,cross-ppi,979,0.08963222397547255,1.0
all,0.0100,cross-ppi,980,0.08116174912855534,1.0
all,0.0100,cross-ppi,981,0.09457832544199118,1.0
all,0.0100,cross-ppi,982,0.09781409500838045,1.0
all,0.0100,cross-ppi,983,0.09625195302929579,0.0
all,0.0100,cross-ppi,984,0.08688678956564977,1.0
all,0.0100,cross-ppi,985,0.09618255289136071,1.0
all,0.0100,cross-ppi,986,0.08237739421696724,1.0
all,0.0100,cross-ppi,987,0.08781663459102218,1.0
all,0.0100,cross-ppi,988,0.09335491892836889,1.0
all,0.0100,cross-ppi,989,0.0967966181623352,0.0
all,0.0100,cross-ppi,990,0.09436817554509,1.0
all,0.0100,cross-ppi,991,0.07935189867187109,1.0
all,0.0100,cross-ppi,992,0.08131659065671826,1.0
all,0.0100,cross-ppi,993,0.09164520034876411,1.0
all,0.0100,cross-ppi,994,0.07702032419034222,1.0
all,0.0100,cross-ppi,995,0.08103060805780826,1.0
all,0.0100,cross-ppi,996,0.08979920048830117,1.0
all,0.0100,cross-ppi,997,0.10290039132481921,1.0
all,0.0100,cross-ppi,998,0.09535710378100104,1.0
all,0.0100,cross-ppi,999,0.09179726003026178,1.0
all,0.0200,cross-ppi,666,0.06387485745309429,1.0
all,0.0200,cross-ppi,667,0.0598009780883727,1.0
all,0.0200,cross-ppi,668,0.06926851496958697,1.0
all,0.0200,cross-ppi,669,0.0670582538275416,1.0
all,0.0200,cross-ppi,670,0.06366169936504848,1.0
all,0.0200,cross-ppi,671,0.06399598825670735,1.0
all,0.0200,cross-ppi,672,0.05789731149572552,1.0
all,0.0200,cross-ppi,673,0.0587566538665055,1.0
all,0.0200,cross-ppi,674,0.06130546063670797,1.0
all,0.0200,cross-ppi,675,0.06744111916503759,1.0
all,0.0200,cross-ppi,676,0.05530325773396241,1.0
all,0.0200,cross-ppi,677,0.05764994253484493,1.0
all,0.0200,cross-ppi,678,0.06565018672596401,1.0
all,0.0200,cross-ppi,679,0.06313562368505299,1.0
all,0.0200,cross-ppi,680,0.0664030887799826,1.0
all,0.0200,cross-ppi,681,0.06359681151383031,1.0
all,0.0200,cross-ppi,682,0.0565810708891232,1.0
all,0.0200,cross-ppi,683,0.06711448947850174,1.0
all,0.0200,cross-ppi,684,0.06554146836153976,1.0
all,0.0200,cross-ppi,685,0.05898028586279616,1.0
all,0.0200,cross-ppi,686,0.06254844229707454,1.0
all,0.0200,cross-ppi,687,0.0650240083746283,1.0
all,0.0200,cross-ppi,688,0.06524990016499485,1.0
all,0.0200,cross-ppi,689,0.06148111855553395,1.0
all,0.0200,cross-ppi,690,0.06868486017462508,1.0
all,0.0200,cross-ppi,691,0.06396156929298025,1.0
all,0.0200,cross-ppi,692,0.06856295541892143,1.0
all,0.0200,cross-ppi,693,0.06513088677747869,1.0
all,0.0200,cross-ppi,694,0.06580575109617381,1.0
all,0.0200,cross-ppi,695,0.06163631785400292,1.0
all,0.0200,cross-ppi,696,0.06854119714316698,1.0
all,0.0200,cross-ppi,697,0.05935506486123243,1.0
all,0.0200,cross-ppi,698,0.06414611305797846,1.0
all,0.0200,cross-ppi,699,0.06602983213070576,1.0
all,0.0200,cross-ppi,700,0.0661709615642824,1.0
all,0.0200,cross-ppi,701,0.0662608641311834,1.0
all,0.0200,cross-ppi,702,0.0647724666437498,1.0
all,0.0200,cross-ppi,703,0.058617061384957814,1.0
all,0.0200,cross-ppi,704,0.058912659973521686,1.0
all,0.0200,cross-ppi,705,0.05858773152129815,1.0
all,0.0200,cross-ppi,706,0.06785518353350639,1.0
all,0.0200,cross-ppi,707,0.0643335408897294,1.0
all,0.0200,cross-ppi,708,0.06587935686056337,1.0
all,0.0200,cross-ppi,709,0.06667817763814574,1.0
all,0.0200,cross-ppi,710,0.0671918992904309,1.0
all,0.0200,cross-ppi,711,0.06719612682118992,1.0
all,0.0200,cross-ppi,712,0.059863580590493126,1.0
all,0.0200,cross-ppi,713,0.06527452060319758,1.0
all,0.0200,cross-ppi,714,0.06241768090093791,1.0
all,0.0200,cross-ppi,715,0.06636080617095774,1.0
all,0.0200,cross-ppi,716,0.0637924169525762,0.0
all,0.0200,cross-ppi,717,0.06536819071046407,1.0
all,0.0200,cross-ppi,718,0.06059796255509853,1.0
all,0.0200,cross-ppi,719,0.061843569081281774,1.0
all,0.0200,cross-ppi,720,0.06913085371754835,1.0
all,0.0200,cross-ppi,721,0.05928795007239507,1.0
all,0.0200,cross-ppi,722,0.05510174908516707,1.0
all,0.0200,cross-ppi,723,0.06994680366121123,1.0
all,0.0200,cross-ppi,724,0.0605117216577582,1.0
all,0.0200,cross-ppi,725,0.06465127012722338,1.0
all,0.0200,cross-ppi,726,0.0666677365863575,1.0
all,0.0200,cross-ppi,727,0.06406547601186019,1.0
all,0.0200,cross-ppi,728,0.06142216677082199,1.0
all,0.0200,cross-ppi,729,0.064637725965638,1.0
all,0.0200,cross-ppi,730,0.05763262353145915,1.0
all,0.0200,cross-ppi,731,0.07363505774607604,1.0
all,0.0200,cross-ppi,732,0.06324646676700896,1.0
all,0.0200,cross-ppi,733,0.06729427270799926,1.0
all,0.0200,cross-ppi,734,0.06456442686151068,1.0
all,0.0200,cross-ppi,735,0.06859589949281553,1.0
all,0.0200,cross-ppi,736,0.06109981937580622,1.0
all,0.0200,cross-ppi,737,0.06425396985309437,1.0
all,0.0200,cross-ppi,738,0.06328621577815241,1.0
all,0.0200,cross-ppi,739,0.06547678495049647,1.0
all,0.0200,cross-ppi,740,0.06098733347101645,1.0
all,0.0200,cross-ppi,741,0.06146547158072124,1.0
all,0.0200,cross-ppi,742,0.07023864931227922,1.0
all,0.0200,cross-ppi,743,0.060499006209024514,1.0
all,0.0200,cross-ppi,744,0.06731968900259708,1.0
all,0.0200,cross-ppi,745,0.06846689774246975,1.0
all,0.0200,cross-ppi,746,0.06288159216490197,0.0
all,0.0200,cross-ppi,747,0.06818271129652476,1.0
all,0.0200,cross-ppi,748,0.06253712507310827,1.0
all,0.0200,cross-ppi,749,0.06842545479844883,1.0
all,0.0200,cross-ppi,750,0.06269971342361191,1.0
all,0.0200,cross-ppi,751,0.06562632563698226,1.0
all,0.0200,cross-ppi,752,0.06513741426020503,1.0
all,0.0200,cross-ppi,753,0.06067156831948817,1.0
all,0.0200,cross-ppi,754,0.07580728571415996,1.0
all,0.0200,cross-ppi,755,0.06356904415722145,1.0
all,0.0200,cross-ppi,756,0.0673056483434441,1.0
all,0.0200,cross-ppi,757,0.06594235364016399,1.0
all,0.0200,cross-ppi,758,0.0677991158155471,1.0
all,0.0200,cross-ppi,759,0.06420912444044868,1.0
all,0.0200,cross-ppi,760,0.059678083988251335,1.0
all,0.0200,cross-ppi,761,0.06232389397071428,1.0
all,0.0200,cross-ppi,762,0.06352940466760026,1.0
all,0.0200,cross-ppi,763,0.06751642616373954,1.0
all,0.0200,cross-ppi,764,0.06463441111423107,1.0
all,0.0200,cross-ppi,765,0.062002309575636905,1.0
all,0.0200,cross-ppi,766,0.06071589167954439,1.0
all,0.0200,cross-ppi,767,0.0684203583969466,1.0
all,0.0200,cross-ppi,768,0.062067270441203276,1.0
all,0.0200,cross-ppi,769,0.06176899222606155,1.0
all,0.0200,cross-ppi,770,0.06224571750812932,1.0
all,0.0200,cross-ppi,771,0.06199873187257665,1.0
all,0.0200,cross-ppi,772,0.06332942566939903,0.0
all,0.0200,cross-ppi,773,0.06199662175791454,1.0
all,0.0200,cross-ppi,774,0.0653746232745378,1.0
all,0.0200,cross-ppi,775,0.06543645912600249,1.0
all,0.0200,cross-ppi,776,0.0626211207792424,1.0
all,0.0200,cross-ppi,777,0.07059769006796757,0.0
all,0.0200,cross-ppi,778,0.06259117029362327,0.0
all,0.0200,cross-ppi,779,0.06339115199934153,1.0
all,0.0200,cross-ppi,780,0.0697513442511617,1.0
all,0.0200,cross-ppi,781,0.055694242266974836,1.0
all,0.0200,cross-ppi,782,0.0685004916440625,1.0
all,0.0200,cross-ppi,783,0.05424981767072626,0.0
all,0.0200,cross-ppi,784,0.0660274737672599,1.0
all,0.0200,cross-ppi,785,0.062154274338481946,1.0
all,0.0200,cross-ppi,786,0.06598481148362445,1.0
all,0.0200,cross-ppi,787,0.06202931758302477,1.0
all,0.0200,cross-ppi,788,0.06259000936548739,1.0
all,0.0200,cross-ppi,789,0.0621322459096392,1.0
all,0.0200,cross-ppi,790,0.05759995326137077,1.0
all,0.0200,cross-ppi,791,0.05920978821267972,1.0
all,0.0200,cross-ppi,792,0.07335690228528982,1.0
all,0.0200,cross-ppi,793,0.06938143896046578,1.0
all,0.0200,cross-ppi,794,0.060241765708271444,1.0
all,0.0200,cross-ppi,795,0.06687587128724926,1.0
all,0.0200,cross-ppi,796,0.06113665511445768,1.0
all,0.0200,cross-ppi,797,0.06542807707883269,1.0
all,0.0200,cross-ppi,798,0.06262948822354256,1.0
all,0.0200,cross-ppi,799,0.05555222935978532,1.0
all,0.0200,cross-ppi,800,0.06341123824652292,1.0
all,0.0200,cross-ppi,801,0.06978574861201914,1.0
all,0.0200,cross-ppi,802,0.06343939988061187,1.0
all,0.0200,cross-ppi,803,0.06221302168301901,1.0
all,0.0200,cross-ppi,804,0.06226262763116533,1.0
all,0.0200,cross-ppi,805,0.0667887505670135,1.0
all,0.0200,cross-ppi,806,0.06940480355188006,1.0
all,0.0200,cross-ppi,807,0.06515934046896033,1.0
all,0.0200,cross-ppi,808,0.0649052067287218,1.0
all,0.0200,cross-ppi,809,0.06928873994402995,1.0
all,0.0200,cross-ppi,810,0.0629688370095296,1.0
all,0.0200,cross-ppi,811,0.060406318144740845,1.0
all,0.0200,cross-ppi,812,0.05896407302678519,1.0
