group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
non-phosphorylated,0.14,bernoulli-active,0.8727578982958502,0.007049753039361137,2.7116371067179617,0.021042621304107383,0.978,0.0046408552592746895,0.032071279965341044,0.0001068371930322602
non-phosphorylated,0.14,bernoulli-uniform,0.7280356262122711,0.004004408273307406,2.2604060929810914,0.011070347225070838,0.981,0.0043194510829106135,0.03469406296312805,6.279213916676912e-05
non-phosphorylated,0.14,classical,0.3255386746143951,0.0017100912418230299,1.0,0.0,0.959,0.006273624021118765,0.05183411021903153,8.434561462114874e-05
non-phosphorylated,0.14,wor-active,1.4007169749738206,0.01609555195682616,4.349406601221517,0.0486536281657748,0.928,0.008178195576218687,0.025728881254792165,0.00011452912726204126
non-phosphorylated,0.14,wor-uniform,1.0,0.0,3.1586661478619766,0.017017242306137624,0.96,0.006199874066337029,0.029392850421369025,5.9683947685033385e-05
non-phosphorylated,0.15,bernoulli-active,0.8406211784210581,0.006380799149379507,2.62539565554079,0.018166315774597954,0.991,0.0029879638431426726,0.031307169854640916,9.6992091869947e-05
non-phosphorylated,0.15,bernoulli-uniform,0.711194366836154,0.00382945281711613,2.2234158008277207,0.010602530950275314,0.976,0.004842256441727085,0.033702964678406666,5.9202575764313525e-05
non-phosphorylated,0.15,classical,0.32275320848945255,0.0015754012708365035,1.0,0.0,0.959,0.006273624021118765,0.04995437797158952,7.586603984431519e-05
non-phosphorylated,0.15,wor-active,1.3616824230425955,0.014578555826877367,4.2657960557677645,0.045657287884434385,0.947,0.007088105617246489,0.024972054414451075,0.00010591109147884464
non-phosphorylated,0.15,wor-uniform,1.0,0.0,3.174574216640775,0.01599851972669585,0.952,0.006763264133666652,0.028231617890298318,5.530411887875691e-05
non-phosphorylated,0.16,bernoulli-active,0.8285884581400127,0.005729773301027005,2.6135630128401948,0.017509180945146956,0.975,0.004939574819698492,0.03032519306987519,8.835031393421518e-05
non-phosphorylated,0.16,bernoulli-uniform,0.69210827971656,0.0034818435449902544,2.1796731995901815,0.009368642636520716,0.981,0.0043194510829106135,0.03290079608559603,5.307201033666709e-05
non-phosphorylated,0.16,classical,0.3200479134403276,0.0015122277379788567,1.0,0.0,0.962,0.0060491811505849775,0.04834379754960532,7.208908283920963e-05
non-phosphorylated,0.16,wor-active,1.3663164421424492,0.014068934297647802,4.305363293658228,0.04331864866229353,0.943,0.007335175853706905,0.023997190691530654,9.976593508717934e-05
non-phosphorylated,0.16,wor-uniform,1.0,0.0,3.1969027985050813,0.015673666278647372,0.943,0.007335175853706906,0.02721523007750506,5.212496787526497e-05
non-phosphorylated,0.17,bernoulli-active,0.8026285842264886,0.0055514878974544605,2.5571970908760253,0.016660156966865992,0.976,0.004842256441727085,0.02977400813996787,8.558626208098074e-05
non-phosphorylated,0.17,bernoulli-uniform,0.681310816153701,0.003319392202862615,2.1720616024957344,0.00960871777010729,0.98,0.004429403980178328,0.032035801097750616,5.143990253946124e-05
non-phosphorylated,0.17,classical,0.3164229132769226,0.0014788554006990807,1.0,0.0,0.965,0.005814534272734904,0.04697650687396522,6.649354991027022e-05
non-phosphorylated,0.17,wor-active,1.3780113631256723,0.013237735910891578,4.393428030854854,0.041558967178219906,0.943,0.007335175853706906,0.02301328331232066,9.090420170207156e-05
non-phosphorylated,0.17,wor-uniform,1.0,0.0,3.2315087213431455,0.015586268632901685,0.944,0.007274401481697097,0.026298998676240398,4.8776827731139566e-05
non-phosphorylated,0.18,bernoulli-active,0.7843209473608351,0.005421490191599786,2.508382962265199,0.015894323876015946,0.989,0.003299983316607812,0.029038284175097896,7.870424837465367e-05
non-phosphorylated,0.18,bernoulli-uniform,0.6585868799704387,0.003056863764876266,2.1092102889031734,0.008542078796868515,0.988,0.0034449771940998205,0.03140555526316161,4.5054395145449414e-05
non-phosphorylated,0.18,classical,0.31475043957781884,0.0014561051424823094,1.0,0.0,0.966,0.0057338361396953854,0.04542336944490667,6.375508305007924e-05
non-phosphorylated,0.18,wor-active,1.363813765428176,0.01253709271670363,4.371500109109922,0.039229223533188085,0.937,0.00768700787628646,0.022271120592951728,8.550856481267685e-05
non-phosphorylated,0.18,wor-uniform,1.0,0.0,3.2459436882931607,0.015319621966336705,0.943,0.007335175853706906,0.02536574722826476,4.6171972432074286e-05
non-phosphorylated,0.19,bernoulli-active,0.7618149097084479,0.0050968470049874,2.4640452815119933,0.015243484388899229,0.981,0.0043194510829106135,0.02855363302677865,7.626264589599737e-05
non-phosphorylated,0.19,bernoulli-uniform,0.6473956901604517,0.0028634522845439794,2.095078683725649,0.00795455310714747,0.984,0.003969856390319399,0.030713745422661257,4.2255369267351195e-05
non-phosphorylated,0.19,classical,0.3112280300774369,0.0013769913385869787,1.0,0.0,0.971,0.005309160685756948,0.044293733656406355,5.84712596950172e-05
non-phosphorylated,0.19,wor-active,1.3738024509967999,0.011987925801993472,4.447271973577594,0.03808124559967204,0.93,0.008072494358323527,0.021498489402234505,8.232118526108752e-05
non-phosphorylated,0.19,wor-uniform,1.0,0.0,3.2774094037592296,0.014884550124148566,0.942,0.0073953154557929906,0.02460477723926301,4.239207113197181e-05
